"","DATA.Chr","DATA.Pos","lat.pval","long.pval","min_month.pval","nFlies.pval"
"985","2L",3023185,0.0805556436028433,0.0997207521410312,0.715240777844192,0.686544654576084
"986","2L",3038990,0.435853067524636,0.718713485138365,0.86684480984818,0.893090811724898
"987","2L",3041907,0.389444515113235,0.499281624749904,0.950840946737352,0.545159070876059
"988","2L",3044309,0.786314638423655,0.973542119020528,0.191964463008208,0.433087635583956
"989","2L",3055020,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"990","2L",3067170,0.310925908056815,0.910410373857931,0.693697413215782,0.466908695005563
"991","2L",3079271,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"992","2L",3089546,0.896967562567396,0.824818391767612,0.111524500426787,0.17226106236313
"993","2L",3090617,0.913696897030737,0.604318668720966,0.500016587999894,0.423072140900861
"994","2L",3090643,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"995","2L",3091778,0.408368684199367,0.989272058545084,0.155154171925914,0.235776210094848
"996","2L",3092956,0.309332665015524,0.74711111423302,0.434523707809558,0.408359013151788
"997","2L",3096759,0.881697098266452,0.6268312881383,0.322740179591014,0.43366644481202
"998","2L",3097410,0.535763317801932,0.944222200369659,0.479245597589531,0.110630035221706
"999","2L",3100200,0.941564867981017,0.594569593090546,0.621426245827318,0.205840111973811
"1000","2L",3100477,0.906871231400012,0.308403625220637,0.811986849416834,0.00277481938502408
"1001","2L",3102469,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"1002","2L",3107332,0.714050368681925,0.678697780708068,0.928134549731723,0.0750301650023872
"1003","2L",3107578,0.67215932914456,0.292124880125117,0.761875260990914,0.0969502189277288
"1004","2L",3107600,0.584963965091427,0.203292098660641,0.654084690815808,0.131196612434304
"1005","2L",3109332,0.768243203660228,0.485394698412085,0.667873628220335,0.400209807163902
"1006","2L",3109352,0.215778858054428,0.769826362159922,0.715463318554224,0.305305239334321
"1007","2L",3119140,0.387213453858011,0.287052940945377,0.260691573898078,0.534997205688063
"1008","2L",3119527,0.837322076045609,0.801081126936279,0.493620879104681,0.730331020416276
"1009","2L",3120572,0.840928255914366,0.957246545308394,0.102290156038264,0.954049975076652
"1010","2L",3121581,0.412441687140596,0.980300508478507,0.454681679499877,0.116453969726375
"1011","2L",3126525,0.891390663110049,0.55725389154553,0.141223174802715,0.884039856619873
"1012","2L",3130924,0.345029339367172,0.724047851930966,0.566033155600593,0.782955514784193
"1013","2L",3131377,0.697824707619912,0.233499479915451,0.860201926491764,0.000239222902422775
"1014","2L",3131811,0.852831522978571,0.965374645112586,0.465423310498502,0.346111081452176
"1015","2L",3132754,0.35256912566211,0.535059036759896,0.67317671216897,0.95067644482113
"1016","2L",3132779,0.542006308007541,0.236402054714323,0.616633814445848,0.220106352281468
"1017","2L",3135644,0.495392027085715,0.102171089069527,0.352393357590009,0.236716049506085
"1018","2L",3136057,0.0157050326662897,0.0105629799520029,0.506651428383112,0.435282818286903
"1019","2L",3137174,0.623776504386995,0.387093433923644,0.80844660239691,0.402604671674671
"1020","2L",3138002,0.517327503777222,0.869792898881387,0.637547696903755,0.175371036996896
"1021","2L",3139377,0.318962027965748,0.335262672348394,0.766214514315039,0.764343264535457
"1022","2L",3140137,0.628524688222669,0.815589858229373,0.854558373706386,0.265298060577029
"1023","2L",3142731,0.0480384918478782,0.0818225618319376,0.930098825254776,0.321158012524747
"1024","2L",3142955,0.368871743508815,0.872423769054528,0.615772612227997,0.241434705932257
"1025","2L",3145904,0.239947047779944,0.167591999708366,0.667140771245689,0.487586353651621
"1026","2L",3146819,0.893068652802846,0.481019237457271,0.557034823206505,0.060957255415441
"1027","2L",3148350,0.679013407932692,0.500601542023878,0.446398595242061,0.542767857066204
"1028","2L",3150029,0.477706369759052,0.904099023513331,0.186457548947004,0.788154569222621
"1029","2L",3150055,0.0805556436028422,0.0997207521410279,0.71524077784419,0.686544654576084
"1030","2L",3152665,0.350050358574634,0.261673551982109,0.275236565549164,0.537207949404139
"1031","2L",3154326,0.723721687413394,0.325997039097449,0.715240777844193,1.13790660899153e-05
"1032","2L",3155427,0.0805556436028421,0.0997207521410279,0.71524077784419,0.686544654576084
"1033","2L",3159189,0.401502031908371,0.927425034205575,0.550065328138432,0.06137605873084
"1034","2L",3159466,0.907814815985372,0.584170315913407,0.804403172120248,0.397895237419423
"1035","2L",3164265,0.0504341821748046,0.0161859848969484,0.531326987463094,0.297119720245569
"1036","2L",3168357,0.140129311633677,0.2004060930304,0.698796929355572,0.50114239227519
"1037","2L",3170977,0.0805556436028422,0.0997207521410278,0.71524077784419,0.686544654576084
"1038","2L",3176619,0.271644329484244,0.65554799840269,0.464377454620153,0.504115504677137
"1039","2L",3177071,0.0904246323718605,0.0170803605858066,0.786832914339403,0.185917099720738
"1040","2L",3178344,0.0805556436028433,0.0997207521410312,0.715240777844193,0.686544654576083
"1041","2L",3181727,0.668591135379209,0.361623206192153,0.316424898435348,0.304415591620283
"1042","2L",3184741,0.0458494410321781,0.058720858535804,0.34480341589867,0.918193194661997
"1043","2L",3187552,0.0332755575806194,0.00405030023745927,0.575301580944885,0.208196668168592
"1044","2L",3189826,0.756685545865301,0.227056307699616,0.477435941999293,0.293358398448075
"1045","2L",3193139,0.674464869934202,0.906486261268475,0.662138682194413,0.865055159104744
"1046","2L",3199405,0.32061647081648,0.366310539151513,0.0292000754793667,0.949553476330582
"1047","2L",3199747,0.7064997977577,0.26107652844418,0.286353700191002,0.095268952113241
"1048","2L",3200025,0.130990303801952,0.0167747279196812,0.301931006910215,0.0631656287173556
"1049","2L",3200946,0.920621184655755,0.807294896986709,0.392107952234993,0.544988586740523
"1050","2L",3202139,0.723721687413394,0.325997039097449,0.715240777844192,1.13790660899153e-05
"1051","2L",3211522,0.575465012946365,0.46074550671009,0.201955091739753,0.338296484771607
"1052","2L",3212192,0.760568096352251,0.245909484895454,0.381183250347722,0.414164315002502
"1053","2L",3213979,0.0805556436028433,0.0997207521410312,0.715240777844193,0.686544654576083
"1054","2L",3214592,0.468156707143641,0.769290267338678,0.462413379270359,0.482915730660596
"1055","2L",3215148,0.0805556436028421,0.0997207521410278,0.71524077784419,0.686544654576084
"1056","2L",3215507,0.516264917620566,0.869237072400531,0.667649440723199,0.83519485325105
"1057","2L",3223611,0.719602549936647,0.801960874896525,0.800355535754463,0.0435160872113301
"1058","2L",3225931,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"1059","2L",3226879,0.655117766705388,0.240587414802555,0.404925694707672,0.0392202537565421
"1060","2L",3232254,0.652761415628985,0.640832250670774,0.671882135912567,0.0538753856394346
"1061","2L",3238492,0.0060195214741064,0.00411119462382409,0.406906376678906,0.429034646853664
"1062","2L",3240421,0.851595099721172,0.998818060356789,0.0519049987280786,0.8181388917131
"1063","2L",3247282,0.549442646245786,0.793796121549068,0.248066392180903,0.686544654576083
"1064","2L",3249702,0.450775862812696,0.397941126488411,0.789685832571475,0.769780047275027
"1065","2L",3249835,0.528646680047111,0.960713284826676,0.654875207144991,0.0352497966527602
"1066","2L",3250060,0.638116932433301,0.916629450210234,0.505047149668063,0.552353080367608
"1067","2L",3250315,0.549442646245786,0.793796121549068,0.248066392180903,0.686544654576083
"1068","2L",3250814,0.543646833347557,0.747796508599771,0.110518790577745,0.457621768417446
"1069","2L",3259614,0.629308762363893,0.291857924796699,0.546407398907059,0.000209252583540558
"1070","2L",3260355,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1071","2L",3264427,0.409070154840302,0.156950448741936,0.0742853801277747,0.582385201435955
"1072","2L",3265081,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1073","2L",3267003,0.414157856611903,0.572217941756916,0.813321358870929,0.613914413565665
"1074","2L",3268868,0.331852670383396,0.389215558350583,0.0434504175321539,0.775910163394694
"1075","2L",3269927,0.473010568067447,0.768481935553691,0.530166357425748,0.295663426676984
"1076","2L",3270449,0.798460294617949,0.372229357628135,0.0637915727857816,0.132301508198314
"1077","2L",3272157,0.265842218024699,0.063619622746903,0.254819001797348,0.415746311365992
"1078","2L",3272667,0.579954261507374,0.425281237695118,0.497392743895353,0.536469088774227
"1079","2L",3273936,0.998024856557736,0.94847980086893,0.69772838437795,0.395239541128267
"1080","2L",3278585,0.848088819160011,0.973959149061498,0.0102493197677193,0.424072437384212
"1081","2L",3279196,0.367826821389032,0.368070282977875,0.338020181693476,0.911654292565113
"1082","2L",3279268,0.578602585013982,0.540922676010902,0.0601669761284253,0.369421949086102
"1083","2L",3279483,0.960893464450746,0.528580174768127,0.362921931059889,0.326175475615681
"1084","2L",3279544,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576084
"1085","2L",3281303,0.0805556436028423,0.0997207521410278,0.71524077784419,0.686544654576084
"1086","2L",3282531,0.871196720306936,0.359409663130033,0.902593244583453,0.419266630355041
"1087","2L",3284619,0.55005428329015,0.17270512509804,0.0653482989489287,0.211225600804148
"1088","2L",3285141,0.745629980554341,0.258480260395782,0.432515670682041,0.0124346766730493
"1089","2L",3289161,0.713643202814078,0.76512281984575,0.0372031331060003,0.686897417314396
"1090","2L",3289482,0.535379996697018,0.586681483509853,0.483583786351315,0.501939409002082
"1091","2L",3289851,0.650326197093826,0.939254037063353,0.655274480547443,0.54276791302892
"1092","2L",3292985,0.383915260704944,0.246194197130508,0.224048958545842,0.102431248764288
"1093","2L",3293382,0.0805556436028422,0.0997207521410278,0.715240777844191,0.686544654576084
"1094","2L",3295697,0.644082338448309,0.891978902293927,0.889844901567219,0.0870086537917829
"1095","2L",3301433,0.349401951182029,0.688499989039509,0.978270999372296,0.533505965330262
"1096","2L",3304205,0.946441647364377,0.698032886775509,0.134821629135773,0.797642262996196
"1097","2L",3304893,0.600490710427591,0.124656714277976,0.781818782555388,0.00120169092555041
"1098","2L",3305358,0.465325985046584,0.247017681798072,0.322335826630029,0.327588066973251
"1099","2L",3308527,0.632512706141517,0.912375513686444,0.593378384070939,0.0115985357828653
"1100","2L",3309175,0.208955705523405,0.256207971386565,0.206449208367606,0.568021268874484
"1101","2L",3310686,0.461640862048217,0.339130187026759,0.574153670743751,0.533429975606815
"1102","2L",3312676,0.047692373439102,0.104351525923323,0.821693829063165,0.750097407552556
"1103","2L",3323101,0.381215655498061,0.803220914676638,0.970336454959165,0.778683378532933
"1104","2L",3324379,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1105","2L",3326315,0.508971375028154,0.366029530842277,0.0721643352417465,0.962939920853842
"1106","2L",3338382,0.0856842505889446,0.342422656886734,0.573035217803616,0.42068570032627
"1107","2L",3340476,0.541260235922804,0.144891805105439,0.804693684667928,1.07322724464431e-05
"1108","2L",3342994,0.38365577315831,0.595778858180541,0.2979078754246,0.60668510896085
"1109","2L",3345374,0.356318682752543,0.99537181937733,0.657684800674449,0.159320849856004
"1110","2L",3348295,0.785177681498736,0.456058172293983,0.254336418595346,0.185260984933764
"1111","2L",3348967,0.477477297537889,0.181884281806431,0.080356083281041,0.427371136811194
"1112","2L",3351289,0.526485781157527,0.96596314690234,0.241114328664563,0.329167692178721
"1113","2L",3353013,0.191791315075345,0.310831072108216,0.229212473740902,0.831010447255798
"1114","2L",3354490,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576084
"1115","2L",3354871,0.966619495249599,0.507538995458796,0.657179700317375,0.000193842365312218
"1116","2L",3355265,0.650964673186391,0.642118027056706,0.0634338734750019,0.724777356226768
"1117","2L",3355610,0.104484892772109,0.330279106013861,0.86767606313672,0.442615930944711
"1118","2L",3361107,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"1119","2L",3368524,0.116566221456581,0.236149240000278,0.496320337169655,0.595265532353757
"1120","2L",3368880,0.186294325132976,0.670591096901119,0.682304240573412,0.0616660415278708
"1121","2L",3368907,0.856508071034788,0.574248804773468,0.961684237864347,0.0130397352471476
"1122","2L",3372886,0.330583260176839,0.196698271360223,0.883477788068315,0.0417253903587426
"1123","2L",3373968,0.691649513917374,0.621111974648511,0.0800174885496779,0.987331327434877
"1124","2L",3374789,0.755984081133248,0.44863933996165,0.954278066244801,0.0961557345550533
"1125","2L",3375753,0.216504365468769,0.0960318688343786,0.177859624056619,0.196452767027909
"1126","2L",3376386,0.243209388650988,0.118522556235055,0.584971199064435,0.376414856401365
"1127","2L",3376545,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576084
"1128","2L",3376939,0.541944053964908,0.979730099231823,0.505685685748564,0.539884437475792
"1129","2L",3378987,0.808163757002605,0.723495684300182,0.50223687169388,0.289367270090849
"1130","2L",3380975,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1131","2L",3382055,0.0471748015181501,0.0141335718831174,0.912344658943001,0.0559881566247861
"1132","2L",3382393,0.554680300151373,0.375786804517562,0.472842628224891,0.33695936911379
"1133","2L",3385833,0.585388973448156,0.85372173320956,0.697708467295932,0.00570749317619961
"1134","2L",3387472,0.475107482498948,0.46758110031343,0.286741652741099,0.872256536984426
"1135","2L",3389378,0.961640978493163,0.823819005626973,0.284857713823184,0.572062737833639
"1136","2L",3391178,0.244001236026307,0.146978330441437,0.401068083544135,0.0492834173559673
"1137","2L",3391616,0.0805556436028433,0.0997207521410312,0.715240777844192,0.686544654576084
"1138","2L",3392927,0.842781912484074,0.616088011358703,0.98589984750545,0.0143501331996312
"1139","2L",3395473,0.181867834430674,0.462578852390553,0.833293409655235,0.812621665227233
"1140","2L",3398726,0.10955294542179,0.065649647435488,0.516967924392262,0.409730422328932
"1141","2L",3403122,0.572043085012868,0.822412570507721,0.503311599301852,0.0781643540136026
"1142","2L",3403323,0.995049733097727,0.770232507328447,0.194089943899254,0.581659278522982
"1143","2L",3408510,0.375503200447473,0.552522886922348,0.0434509363983981,0.616834758925796
"1144","2L",3409898,0.7941754886785,0.574562902079209,0.537626677566316,0.0899798672930765
"1145","2L",3410458,0.562610688225668,0.141571360262048,0.786704433200572,0.000930628501387442
"1146","2L",3411757,0.576855771813515,0.282642559725746,0.103136322814579,0.963183263911335
"1147","2L",3420695,0.24367666750982,0.427415321016668,0.984029710141697,0.872826570204325
"1148","2L",3421041,0.935407549195475,0.308518295591307,0.897969833111557,0.00194769498089084
"1149","2L",3423289,0.323355594160297,0.705061556344356,0.922459396132108,0.224563056571949
"1150","2L",3423314,0.0227034292690812,0.0226389851615875,0.858750429602248,0.521231478985925
"1151","2L",3424388,0.125635561515928,0.0344109233954839,0.196418102311349,0.0798102856678631
"1152","2L",3424490,0.765927850198432,0.813032952146575,0.120920550870202,0.274595757502599
"1153","2L",3424608,0.992092404872237,0.441675016166167,0.396118835172823,0.100352392334465
"1154","2L",3425110,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"1155","2L",3425424,0.0904384284599632,0.0977114502285114,0.694837080778137,0.300231821139027
"1156","2L",3426497,0.697159590174299,0.504852183789779,0.655934405840741,0.0438772223386304
"1157","2L",3431822,0.230263800131059,0.726517046276415,0.729294356713036,0.54705407666965
"1158","2L",3432809,0.764833023157486,0.650369687788278,0.356092117959043,0.600577653618624
"1159","2L",3434133,0.180174042033409,0.179844846955234,0.754267336888181,0.577109557015701
"1160","2L",3436599,0.0764324157943066,0.0187550689158586,0.905465493540448,0.0374900126678547
"1161","2L",3441712,0.55693453565647,0.845164763447332,0.552953838662725,0.854176191566645
"1162","2L",3442451,0.975588228025546,0.640227097107029,0.76212765714378,0.357438643162212
"1163","2L",3447263,0.853824042229529,0.646286092735188,0.0291467010256215,0.488768961936993
"1164","2L",3447387,0.928254542339807,0.674152435442723,0.370089488619365,0.0172424763929198
"1165","2L",3453542,0.681787575002591,0.731435933627776,0.611997978142933,0.00880416146440686
"1166","2L",3457159,0.410198643386949,0.920679310972181,0.710921980197421,0.0435087120344004
"1167","2L",3457649,0.615186441390736,0.799506341458933,0.733117017559278,0.901149250673672
"1168","2L",3465742,0.0172618926732929,0.00576545687179456,0.982446734148944,0.245470786229552
"1169","2L",3466553,0.433179081410397,0.734591045406587,0.431812498925772,0.599587242739826
"1170","2L",3470022,0.145754608300688,0.42429644587205,0.681740322161658,0.954870631269659
"1171","2L",3471126,0.110747160260287,0.156676154686806,0.496792249950496,0.925223918272138
"1172","2L",3471379,0.838496748478602,0.26976522980111,0.680459036559507,0.0010065051601147
"1173","2L",3471583,0.822674095519563,0.926094186680053,0.471590277992753,0.184657914628359
"1174","2L",3478056,0.496896423122579,0.910256716088969,0.580227567603178,0.023373253397659
"1175","2L",3480523,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1176","2L",3482882,0.525498712562982,0.143438618041825,0.883314766534464,0.119550414645554
"1177","2L",3486099,0.249993205743577,0.627819827792629,0.999999999999999,0.449206034832671
"1178","2L",3490644,0.281540416871111,0.644623175683606,0.845420494611518,0.316577065961956
"1179","2L",3496879,0.766489554296717,0.355185500123926,0.208424436309192,0.133838081033077
"1180","2L",3500254,0.400199911002337,0.529915241847967,0.149514680914667,0.364181951604948
"1181","2L",3502521,0.991783431206465,0.586751886233264,0.365570552616672,0.284255307548645
"1182","2L",3505593,0.836188240350152,0.546336919013739,0.286835902817783,0.18460969199962
"1183","2L",3512476,0.478485390591544,0.569539912392369,0.0951936403932766,0.642755654011772
"1184","2L",3519152,0.44175013725603,0.197005302078758,0.132991420147424,0.126653527284711
"1185","2L",3522525,0.520501385929924,0.711613583707319,0.878531703036703,0.555368100985865
"1186","2L",3526642,0.538817735432361,0.28297126931943,0.883568882180892,0.00555280697386696
"1187","2L",3527173,0.522934538017195,0.383247394957724,0.224809198196561,0.534300471013254
"1188","2L",3529951,0.0136275984953822,0.0606333620069504,0.975384405055214,0.666467608577538
"1189","2L",3531489,0.440458268895223,0.738438708003741,0.413953490712995,0.605172745381201
"1190","2L",3532068,0.591620016584777,0.201867549386389,0.793210394690601,0.247802345110692
"1191","2L",3535890,0.611142748836925,0.138457352132207,0.374816622026316,0.19553307685484
"1192","2L",3536270,0.010147416350361,0.0650388440733395,0.557484218120075,0.982283366031531
"1193","2L",3536271,0.0319070671241569,0.00637404149339699,0.321414855449667,0.403702965390459
"1194","2L",3537095,0.400677861651273,0.101136294914806,0.484325664826494,0.0027612495687097
"1195","2L",3537262,0.442323916082675,0.22317995259402,0.787294348994171,0.719950635276075
"1196","2L",3537723,0.0634864596921397,0.0387080148170485,0.258924277459991,0.598295816985155
"1197","2L",3544194,0.260057194456415,0.667808368806136,0.972266146282673,0.418588422721557
"1198","2L",3545739,0.684787372830313,0.613333082189323,0.376924489829531,0.0858839944634835
"1199","2L",3546595,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1200","2L",3547535,0.150787316188626,0.0340970997265826,0.795426893242576,0.0890265487441349
"1201","2L",3548584,0.0342323656288888,0.016256568556269,0.62914392254695,0.374531374865757
"1202","2L",3549532,0.455490614983425,0.932001681258113,0.590473390882824,0.118311829260708
"1203","2L",3549592,0.872844192353345,0.458189476329984,0.692088406378765,0.135318801807304
"1204","2L",3555584,0.607370149463696,0.133486197945548,0.832093090086651,0.000472429563408768
"1205","2L",3556778,0.968374484850731,0.71414056136558,0.979312816724141,0.0434039694643443
"1206","2L",3559859,0.500797058192893,0.21305912229671,0.586081114345948,0.0910053715017963
"1207","2L",3566017,0.154347402134896,0.17942349711176,0.826099671668102,0.322111262735844
"1208","2L",3566167,0.723721687413394,0.325997039097449,0.715240777844192,1.13790660899153e-05
"1209","2L",3566210,0.0287275589609744,0.143618037232373,0.888429005294173,0.868552489258546
"1210","2L",3570167,0.392456824032167,0.556568937695995,0.214264703818511,0.632791447119545
"1211","2L",3573422,0.730932587558892,0.789766428483365,0.918799314604718,0.166942954828148
"1212","2L",3575343,0.760828222000727,0.56495047155652,0.530106794444698,0.188715084532367
"1213","2L",3579698,0.356311137881562,0.692444509498405,0.814355807401015,0.539097684638867
"1214","2L",3580596,0.476700658998995,0.803954749247594,0.597000791221191,0.833154263454408
"1215","2L",3581339,0.471711365195767,0.69017076669072,0.236794950955491,0.655318202245098
"1216","2L",3582265,0.694838919333059,0.472906332418601,0.854592604103496,0.49487975764914
"1217","2L",3582779,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"1218","2L",3582849,0.572171877821821,0.418428056751959,0.32173076595934,0.460502817441798
"1219","2L",3582876,0.294685908046745,0.424285346853304,0.608946334173028,0.810964476677964
"1220","2L",3585880,0.0644598162821486,0.0920095350181973,0.980067203210351,0.551423072964739
"1221","2L",3589493,0.723721687413394,0.325997039097449,0.715240777844192,1.13790660899153e-05
"1222","2L",3589978,0.723721687413394,0.325997039097449,0.715240777844192,1.13790660899153e-05
"1223","2L",3590162,0.723721687413394,0.325997039097449,0.715240777844192,1.13790660899153e-05
"1224","2L",3590638,0.606779870555901,0.940359577987443,0.625450712983001,0.709935933415445
"1225","2L",3597872,0.520273077281603,0.811435135822389,0.749179808052976,0.0967118647943611
"1226","2L",3600374,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1227","2L",3607498,0.499807441796256,0.0891386035385545,0.31232765914912,0.0937590754909513
"1228","2L",3609953,0.723721687413394,0.325997039097449,0.715240777844192,1.13790660899153e-05
"1229","2L",3611200,0.400132646971856,0.0848008206857721,0.943648611070208,0.148727114119444
"1230","2L",3612259,0.535124871589712,0.32060732293676,0.748580596110353,0.543385956485588
"1231","2L",3612988,0.422473252964674,0.728891435806321,0.460772880262255,0.591331814464343
"1232","2L",3614180,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"1233","2L",3614800,0.806111984709379,0.904699439548441,0.70399568399106,0.0402705670837677
"1234","2L",3615707,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"1235","2L",3616361,0.586129444542961,0.955280943312008,0.0721342360138301,0.474478192856728
"1236","2L",3616538,0.898629533420942,0.400745241318851,0.846865076514541,0.0222043041849557
"1237","2L",3620419,0.412166478107536,0.954859533563396,0.998444455949425,0.250323314250642
"1238","2L",3620466,0.162366903681273,0.032029411335873,0.574993202853697,0.145584206361959
"1239","2L",3621958,0.520322900346477,0.868325975006213,0.917268293985924,0.513373540460321
"1240","2L",3625293,0.523100206651632,0.935198814081803,0.948394943597446,0.417883175132793
"1241","2L",3625312,0.602157080373502,0.825785227194141,0.945655503354505,0.97724276982794
"1242","2L",3630906,0.000713152505005354,0.00292577305886796,0.598508412657266,0.55968426336214
"1243","2L",3632971,0.198642501020956,0.150287959786543,0.911988948457155,0.21310676679356
"1244","2L",3637173,0.042649131566057,0.0269278149670566,0.236960133705901,0.431388674036134
"1245","2L",3641496,0.899847366757172,0.541038316272142,0.116526017723106,0.54752441212792
"1246","2L",3642597,0.460860062958384,0.993628804697987,0.301134166987957,0.126569176087103
"1247","2L",3645233,0.779596282926473,0.910840788155393,0.978862463316378,0.707494635073858
"1248","2L",3646895,0.327655102675182,0.252600752662187,0.394719610721796,0.358114605745438
"1249","2L",3648437,0.0219302156836249,0.0709250379337642,0.154006234562631,0.997669914104488
"1250","2L",3657797,0.803518765234453,0.816974284614435,0.957354306099459,0.4242209861874
"1251","2L",3661981,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"1252","2L",3662115,0.37266682662863,0.701669401192345,0.670262068267623,0.552223312425053
"1253","2L",3662471,0.447710840145604,0.955598911133176,0.318480146821305,0.193340468348218
"1254","2L",3668225,0.426885641377491,0.45201222445635,0.787769550381151,0.490282422474979
"1255","2L",3668595,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"1256","2L",3669150,0.746192097429534,0.957354051578953,0.0870002462245445,0.614393608581778
"1257","2L",3670181,0.508702759433364,0.290442255874273,0.691646072663992,0.890842996688237
"1258","2L",3673384,0.407789108245151,0.378086633361663,0.532062915422702,0.790232849178928
"1259","2L",3674305,0.180143799357286,0.0993500338705664,0.289825917991358,0.385385399897024
"1260","2L",3675788,0.320434392982544,0.137322423589082,0.330963957515935,0.264287435907225
"1261","2L",3678551,0.374750706264439,0.56441099821581,0.799459810495,0.773223164931434
"1262","2L",3679013,0.162292125442989,0.334962525014959,0.202152652136531,0.543388647648116
"1263","2L",3680570,0.429635605463301,0.516334654490229,0.167444221905533,0.991825177913824
"1264","2L",3682355,0.678007699149813,0.634345460191343,0.438854077997037,0.0300047920400681
"1265","2L",3682462,0.549442646245787,0.793796121549068,0.248066392180903,0.686544654576083
"1266","2L",3683527,0.000436541022471762,0.000370729797533995,0.665732075202256,0.425487286537695
"1267","2L",3685042,0.729663034781695,0.639382900137132,0.387319690377423,0.281607175465032
"1268","2L",3685639,0.0450955958037658,0.0676318262547265,0.663530862709915,0.220909328000841
"1269","2L",3697452,0.95906364036697,0.967117022421047,0.0486995189359041,0.870901337054419
"1270","2L",3702098,0.0805556436028433,0.099720752141031,0.715240777844193,0.686544654576083
"1271","2L",3703342,0.394682064304354,0.292204079280779,0.628543325123385,0.534681958946961
"1272","2L",3710075,0.46351015129427,0.775686359838848,0.220090903278683,0.139945319031378
"1273","2L",3716999,0.15610522978523,0.207167311368662,0.946869314537363,0.593761954578843
"1274","2L",3718150,0.351715797022183,0.689824246593824,0.0513632425722719,0.535381815296378
"1275","2L",3718337,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1276","2L",3720843,0.0205277963808408,0.186986660800081,0.83519485188134,0.776420630964913
"1277","2L",3728042,0.173369173009944,0.325180969880247,0.287009116497665,0.683117005312058
"1278","2L",3728615,0.49376893257582,0.905854586649872,0.616656006064428,0.18871771060364
"1279","2L",3729305,0.00510665784561746,0.0107232912269086,0.624529802649239,0.587825998081399
"1280","2L",3729932,0.236934353290632,0.35459368275715,0.35904077849025,0.635213172779316
"1281","2L",3730549,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1282","2L",3734823,0.0805556436028433,0.099720752141031,0.715240777844192,0.686544654576084
"1283","2L",3734941,0.357903030806027,0.298848501661158,0.236234994239836,0.599682468032273
"1284","2L",3735026,0.55728237063228,0.237124920061822,0.29210668323137,0.873009501893929
"1285","2L",3737663,0.0805556436028433,0.099720752141031,0.715240777844192,0.686544654576084
"1286","2L",3737755,0.120510294109049,0.156253498584586,0.386749636385488,0.40946475772327
"1287","2L",3739049,0.786576463821641,0.791067968216317,0.194554748511476,0.570401027427797
"1288","2L",3740588,0.60991401446966,0.910975904134443,0.246520966461436,0.142563689122118
"1289","2L",3741948,0.684295789829546,0.883369978832706,0.796331825580849,0.986766304940364
"1290","2L",3742640,0.349367080701366,0.688480006593848,0.982784394157379,0.533477670548838
"1291","2L",3742645,0.432978661774259,0.257716759927022,0.743102040851299,0.189312447857858
"1292","2L",3742687,0.616773893328518,0.975141182541159,0.893486171864971,0.677482066949687
"1293","2L",3742956,0.784218019409021,0.342287071323431,0.290289971946603,0.0825478439474215
"1294","2L",3743127,0.671498950322343,0.472160961979064,0.303584490943723,0.757256115988814
"1295","2L",3743693,0.636495031560287,0.201121907541189,0.251342810829153,0.467179612090426
"1296","2L",3746072,0.479672264679216,0.31011288044797,0.847880491691462,0.849186578404726
"1297","2L",3746697,0.0805556436028433,0.0997207521410312,0.715240777844192,0.686544654576084
"1298","2L",3752209,0.0545604427028976,0.0760568450277363,0.327714917071171,0.537913000622736
"1299","2L",3752342,0.672520840861378,0.762622144500357,0.202522242287467,0.585903940886059
"1300","2L",3753380,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1301","2L",3758378,0.723721687413394,0.325997039097449,0.248066392180903,0.926324173810477
"1302","2L",3760024,0.703873320980289,0.605834707011061,0.183805422283215,0.0560089016267897
"1303","2L",3763949,0.122115856056065,0.117763150890504,0.518515012000895,0.611776135293396
"1304","2L",3771365,0.47869925818481,0.311166211906105,0.854474267103945,0.847551726419682
