"","DATA.Chr","DATA.Pos","lat.pval","long.pval"
"10333","2L",17787391,0.845360764145709,1.00251354960944e-14
"10334","2L",17788138,0.254496174531229,1.18995944277118e-07
"10335","2L",17789022,0.00295140027451569,0.000788000694095662
"10336","2L",17789048,0.0617921155168234,0.22576304112263
"10337","2L",17789579,0.50289015920722,4.56305906727781e-07
"10338","2L",17789581,0.38635338699004,6.23400614936643e-06
"10339","2L",17790577,0.189727497235797,0.884117484848474
"10340","2L",17790641,0.805694028438954,0.00664408144733464
"10341","2L",17790667,9.53198446784433e-09,5.94212385833848e-05
"10342","2L",17790688,0.00033360472263584,3.36758624011719e-08
"10343","2L",17790689,0.989818406137356,0.184405736578876
"10344","2L",17791514,0.316835854714838,0.155497761485675
"10345","2L",17791621,0.92936937676933,0.285503865067955
"10346","2L",17791664,0.000360637743462449,0.735128166803382
"10347","2L",17791901,8.52565298657748e-05,0.030961064024006
"10348","2L",17792422,0.000471128255106853,3.7380367301965e-07
"10349","2L",17792921,0.719237870288359,4.72028873468168e-10
"10350","2L",17792929,0.0196865282562039,0.0249029269613263
"10351","2L",17793261,0.165953424078398,0.184658147452954
"10352","2L",17793457,0.792163889658255,0.0368716764465263
"10353","2L",17793849,0.000566333418325154,1.28010167466323e-29
"10354","2L",17794007,0.00291455569057752,2.32033117857484e-34
"10355","2L",17794244,0.0691059000172119,2.11601968800873e-39
"10356","2L",17794392,0.000101659538858969,0.000110148667206425
"10357","2L",17795974,0.798934670541159,0.207802473772767
"10358","2L",17796280,0.54558015095168,0.936427161236634
"10359","2L",17797838,0.710945402261269,1.10136609176623e-08
"10360","2L",17800020,2.74788584133578e-05,0.0326063941011974
"10361","2L",17800322,0.886604726706943,0.494239269894653
"10362","2L",17800654,0.00650680359963395,0.285164095281586
"10363","2L",17801562,5.28513131981809e-07,0.0417611186676866
"10364","2L",17801565,0.000759785131846747,4.68835922885289e-20
"10365","2L",17801912,0.0253711992050202,0.0474413684157445
"10366","2L",17804596,0.00117273526100225,0.132045795940766
"10367","2L",17807141,0.221202070136303,0.390312234012032
"10368","2L",17807634,0.015300487858083,4.4954607090509e-12
"10369","2L",17808905,0.103210761099251,0.00349626145527757
"10370","2L",17809966,3.02136754312993e-05,0.00166984877921877
"10371","2L",17810033,0.000102718286327786,0.821451611988544
"10372","2L",17810188,0.0132808110030592,0.00642430715672008
"10373","2L",17810308,0.0346659544439869,0.000151940219507834
"10374","2L",17810353,0.0282284273020763,0.148583603784116
"10375","2L",17810604,0.074223515920648,0.669659313647893
"10376","2L",17811519,0.539969290464153,6.36721702812254e-28
"10377","2L",17811772,0.00731681338792051,5.29096819708435e-06
"10378","2L",17813032,0.216688431936883,0.660080401961262
"10379","2L",17813138,0.751523527192054,0.61217490250247
"10380","2L",17813497,0.852191695292718,0.000682422483991054
"10381","2L",17816209,0.967210168620357,1.88641512028678e-08
"10382","2L",17816234,0.0454979129402275,0.331773323982435
"10383","2L",17816264,0.380842006631671,3.35985806301436e-08
"10384","2L",17816328,0.0640025464888636,0.0185760060483968
"10385","2L",17817495,0.00842569816945073,0.0833071544383699
"10386","2L",17817687,0.130609173886377,0.00356015827538917
"10387","2L",17818148,0.0252247735572295,0.0468121108572244
"10388","2L",17818167,0.899923801896639,5.97629099788265e-05
"10389","2L",17818740,0.0327495562695987,0.573474253948526
"10390","2L",17818969,0.0540159980828865,0.00276024169002323
"10391","2L",17818970,0.0945848853049289,0.26485674521613
"10392","2L",17825812,2.99044725444185e-11,0.0911521435661945
"10393","2L",17826157,0.487854087977066,0.153727912268316
"10394","2L",17826464,0.0919984263243473,0.0862615552420561
"10395","2L",17827059,0.177397832700029,0.0168964250153271
"10396","2L",17827078,0.00690205889714882,0.000509630709446778
"10397","2L",17827513,0.253859280961271,0.255647693982449
"10398","2L",17829723,0.00100621134283366,0.530774475761693
"10399","2L",17829970,0.000942875860955531,0.925685809177331
"10400","2L",17830125,0.0122287186525603,0.742275070834753
"10401","2L",17830161,0.0214456580174153,0.339910890745686
"10402","2L",17830910,0.591566285154777,0.00492487224160814
"10403","2L",17831139,0.100920385663926,0.00582435812083045
"10404","2L",17831867,0.280734624195182,0.920372404964157
"10405","2L",17832219,6.29651818470397e-11,2.31554079296285e-08
"10406","2L",17832281,9.26029636076002e-10,0.413224954671934
"10407","2L",17832333,0.142314144762301,1.18006372407779e-05
"10408","2L",17832334,0.2744155008175,7.19490610774981e-06
"10409","2L",17832412,0.931228581292799,0.52790458155182
"10410","2L",17832451,0.00323066020027396,0.182974432847215
"10411","2L",17832876,0.505848844517932,0.266223853128967
"10412","2L",17833660,0.794978405559631,0.000183328097564895
"10413","2L",17833690,0.0933896914651354,0.740077161351493
"10414","2L",17836794,1.27824914242878e-07,0.0104020709171122
"10415","2L",17837491,0.351236469705175,1.7667975725227e-07
"10416","2L",17837587,1.88690972001607e-11,3.82516865892502e-05
"10417","2L",17837806,0.00714344571323636,1.54077192171109e-06
"10418","2L",17838249,0.000610577575879825,0.814294322432409
"10419","2L",17838274,0.0308904939876009,1.02232675711057e-07
"10420","2L",17838445,0.242362203886204,0.135030712628904
"10421","2L",17838538,0.000550462781273272,0.175796347170924
"10422","2L",17838820,0.321331641879748,0.300542076428948
"10423","2L",17839066,0.290363474082166,0.000334539148420926
"10424","2L",17839131,1.3771992138837e-05,0.00193882288235715
"10425","2L",17839418,0.121750756226243,0.711553108456925
"10426","2L",17839570,0.487783959156916,5.78780735008762e-20
"10427","2L",17840400,0.0677923396263108,2.37067981285997e-09
"10428","2L",17840538,0.778271364552393,0.100366927509934
"10429","2L",17840796,0.50456192434875,0.864105605950132
"10430","2L",17840827,2.70295639934324e-14,0.680182482965546
"10431","2L",17841437,0.000756129285401836,0.214426486487001
"10432","2L",17841646,0.0918262163852797,0.763917594225041
"10433","2L",17841651,0.319564511613373,0.0156507196690146
"10434","2L",17841669,0.179614083589096,0.0146256000569422
"10435","2L",17841954,1.18557067977629e-07,9.59656690253401e-05
"10436","2L",17843032,0.000656326527676919,0.289070516078475
"10437","2L",17843120,0.534206016576566,0.0332231139814451
"10438","2L",17843196,0.265593434771383,0.000317456300025033
"10439","2L",17844474,0.800827191058675,2.3344682838183e-05
"10440","2L",17845469,0.000254418914728174,0.000452683536431649
"10441","2L",17846404,0.00109308741877215,0.00302246494191486
"10442","2L",17857653,0.317097755558631,0.00921741697006758
"10443","2L",17859267,0.871380678656995,0.0886558637073799
"10444","2L",17867312,0.288286231303019,0.849912039496846
"10445","2L",17872839,0.0187653870470354,0.177301831302884
"10446","2L",17931445,0.441999697504618,0.502800216763996
"10447","2L",17931514,0.294207975345531,0.0390036608197979
"10448","2L",17936412,1.70067597263573e-10,0.00149780159970141
"10449","2L",17938470,0.983070971897256,0.350374665754953
"10450","2L",17941136,1.84694446122654e-05,0.655422326028515
"10451","2L",17942960,0.713046353238802,7.1504353640891e-08
"10452","2L",17944371,0.226734157274457,0.0220422132564442
"10453","2L",17946458,0.535399130837101,0.0681578492899384
"10454","2L",17948443,0.936354996694966,0.0437447531816118
"10455","2L",17948724,7.56696061723437e-07,5.73241413680337e-09
"10456","2L",17948829,0.323142022670996,1.77012819401127e-06
"10457","2L",17948938,0.0790746113505201,2.08101039053509e-14
"10458","2L",17953561,2.9199443641249e-06,0.00513564753684095
"10459","2L",17953664,0.309502884855977,0.821031402437259
"10460","2L",17955220,0.219210663595497,0.875793623172024
"10461","2L",17958714,0.000332093825531874,0.137357342241508
"10462","2L",17958791,0.0686763301550303,7.87981344316173e-08
"10463","2L",17960098,0.824904923533526,0.760283542486195
"10464","2L",17961498,0.302566228911236,0.0471218430879105
"10465","2L",17971878,0.422156284104474,0.518502680949154
"10466","2L",17983181,0.000873826882962858,3.30481462787287e-07
"10467","2L",17998500,0.879380261126577,0.108138370176977
"10468","2L",17999415,0.302716452596789,0.478955935094812
"10469","2L",18000121,0.172678244882059,0.00204004456822472
"10470","2L",18000943,0.586930181510908,0.0640896686872787
"10471","2L",18004929,0.00012116124354184,9.23799024030318e-05
"10472","2L",18006765,7.04000253958004e-05,0.472188841239023
"10473","2L",18013644,8.64168049223841e-10,0.177898320746026
"10474","2L",18014626,0.639100168385372,0.0166626653243856
"10475","2L",18014895,2.69448195550176e-05,0.00285385494039084
"10476","2L",18023592,0.0130143937335488,0.0210634740253525
"10477","2L",18035343,3.48726335659981e-05,0.466956675422196
"10478","2L",18041299,0.939022899934349,0.0555712182258705
"10479","2L",18042358,0.152991745243455,0.185481451873675
"10480","2L",18043259,0.254950062134122,3.32836385554416e-05
"10481","2L",18043353,0.310222102450948,0.044432151571608
"10482","2L",18043482,0.00607063729255942,0.2169759895272
"10483","2L",18044228,0.588586332319144,0.221384357381262
"10484","2L",18044925,0.0898072444432616,0.338868463198696
"10485","2L",18061805,0.00350018430821821,0.283788283652935
"10486","2L",18062533,0.751762850249709,0.740039822332528
"10487","2L",18063541,0.916259079820395,0.013568936732999
"10488","2L",18064446,0.42388757711466,0.335343136058277
"10489","2L",18066132,0.643807300941962,0.546430213091705
"10490","2L",18071276,0.632840291411538,0.35135017165415
"10491","2L",18072414,0.332378465926973,0.00114404171870771
"10492","2L",18073526,0.0459136559736549,0.0241975887715104
"10493","2L",18081716,0.850197961867512,0.35631008399432
"10494","2L",18088346,8.47569201094506e-05,1.20008688966148e-06
"10495","2L",18088361,0.000105974607865944,3.35823852652627e-06
"10496","2L",18088811,0.220197680761523,0.0339621764272582
"10497","2L",18098877,0.792231139688761,0.0862181359658058
"10498","2L",18106998,0.551703317454795,0.0149888648121112
"10499","2L",18107568,7.61932769604586e-08,0.888573103117776
"10500","2L",18109385,0.000531314007776874,0.902786270689304
"10501","2L",18109390,0.0360062849751852,2.2325201512417e-07
"10502","2L",18111713,0.394955144439436,0.430765801209355
"10503","2L",18112084,0.203300547727843,0.39999843708746
"10504","2L",18117359,0.000405834725456795,0.000411054158706837
"10505","2L",18118623,0.96422468932114,0.42148360381556
"10506","2L",18118645,0.917743601595292,0.267525680817493
"10507","2L",18118680,0.878269325806121,0.46570447415934
"10508","2L",18120362,0.0742682710059767,0.556378506928659
"10509","2L",18122035,0.000149285889561607,0.245469517412055
"10510","2L",18122995,0.0545512605230897,0.44550359133691
"10511","2L",18123274,0.113077861788153,0.121248377501908
"10512","2L",18123276,0.23710562135716,9.16881121590532e-07
"10513","2L",18123427,0.899814352938016,0.0120606812261577
"10514","2L",18126307,0.584673714357194,0.991040468691839
"10515","2L",18126816,0.00107035468861443,0.000130177370370988
"10516","2L",18127153,0.14302048755653,0.000773655299290052
"10517","2L",18127159,0.14381987572106,0.0277600707148098
"10518","2L",18127931,0.0967492413847794,0.0456882927581116
"10519","2L",18128086,0.0525553744298388,0.00303990690443645
"10520","2L",18147129,0.00841331688322876,0.234300472605063
"10521","2L",18148058,0.362827752412202,0.558916191427575
"10522","2L",18159113,0.0231904289295343,0.0236248680823258
"10523","2L",18163784,0.869253841592038,0.00151632058480894
"10524","2L",18164059,2.12229469902769e-12,0.760602430062197
"10525","2L",18164522,0.000925103184429761,7.81835412330634e-13
"10526","2L",18167691,0.894857921146217,0.0392480576839576
"10527","2L",18170367,0.137382125876014,0.0518625241127397
"10528","2L",18170453,0.752002075198319,0.00392778983871498
"10529","2L",18170665,0.000169392296428217,1.08370435959783e-05
"10530","2L",18180059,0.255275730206782,1.77088336932816e-07
"10531","2L",18184381,5.48691536914777e-05,0.0167155340725594
"10532","2L",18184663,0.000215908993793901,0.0157123250540818
"10533","2L",18185623,0.854429297846151,0.00074756660256753
"10534","2L",18185780,0.946636825585846,3.04061362224019e-05
"10535","2L",18188676,0.302469605764035,0.00822073131189852
"10536","2L",18189978,0.335798829119777,0.384942395510063
"10537","2L",18190017,0.791840748297352,0.0588454579831091
"10538","2L",18193587,0.0570986989386626,5.86962694881415e-05
"10539","2L",18200834,0.00561555544340283,4.54003398204129e-09
"10540","2L",18200909,0.0301284184798863,7.11326303676108e-06
"10541","2L",18212150,0.109244642683021,1.36300431780426e-06
"10542","2L",18212362,0.546352168250392,0.0157897510299608
"10543","2L",18215391,0.536531187306692,0.933901326518433
"10544","2L",18215392,0.123404967299995,0.0814936927505477
"10545","2L",18219752,0.00109512413749556,1.80564008548114e-07
"10546","2L",18219881,0.00142685253499288,0.272807669604478
"10547","2L",18220801,0.196226827148243,2.24971199050322e-09
"10548","2L",18222280,0.24049424077391,0.0120076038389061
"10549","2L",18222868,0.0333974235350981,6.88730366214561e-10
"10550","2L",18222874,0.0769271643068404,0.00107108022246403
"10551","2L",18224937,0.881077801138748,4.0596321203915e-12
"10552","2L",18225166,0.0204084426138687,0.00289942959651098
"10553","2L",18228731,0.727005923290708,0.00326235079021058
"10554","2L",18231021,0.63583043315238,0.928227730216516
"10555","2L",18231063,0.0925347781469247,0.0794218173009848
"10556","2L",18231908,0.868246599938895,0.914826286507985
"10557","2L",18233309,0.184037021746285,0.560703726640699
"10558","2L",18234532,0.056128520079835,2.74163429946815e-08
"10559","2L",18234638,0.0036391889531454,0.138687326544636
"10560","2L",18236404,0.735340668053087,0.0926931756144494
"10561","2L",18242954,0.302722524358073,0.766598466284356
"10562","2L",18244815,0.805760080844338,0.0351437524708546
"10563","2L",18261897,0.0281728476641057,0.741756989064713
"10564","2L",18262626,0.00964647693841743,0.000382855134994129
"10565","2L",18263475,0.0633130005108081,0.0622880064191459
"10566","2L",18264646,0.0254114060332008,4.09500337364229e-15
"10567","2L",18265313,0.722916207689518,0.0446064615094472
"10568","2L",18265737,0.303488525684952,0.813115133164752
"10569","2L",18265982,0.498839878421802,0.423013844827928
"10570","2L",18267623,0.0943851720294052,2.36750835754776e-07
"10571","2L",18267710,2.56749409781189e-05,0.169163363836025
"10572","2L",18272909,0.33606248370764,5.60688787273157e-08
"10573","2L",18272920,0.777730524450338,7.29609033872256e-09
"10574","2L",18274294,0.626740619953026,0.349032557131024
"10575","2L",18274368,2.13314492971901e-08,0.235324988198708
"10576","2L",18275581,2.98032776299658e-09,0.00686058169035939
"10577","2L",18277538,0.00476299205439161,0.00103338751947472
"10578","2L",18277757,0.293164176956849,0.898441415904808
"10579","2L",18277951,6.75471189864246e-09,3.12800976420337e-09
"10580","2L",18279258,0.260993859573296,2.68447202428136e-05
"10581","2L",18280272,6.30682220802203e-07,7.29967118509579e-06
"10582","2L",18283318,0.0280236485104432,0.0049110857473357
"10583","2L",18283987,0.042188420458977,0.470113693355076
"10584","2L",18284057,0.0410979254620328,0.0421462537094613
"10585","2L",18287675,0.862698715439265,0.00351590693576477
"10586","2L",18290140,0.105301986110529,0.0178741894796044
"10587","2L",18297239,0.651171133706265,0.0265706930037576
"10588","2L",18298059,0.1158595598879,0.294449501649291
"10589","2L",18298241,0.00114103181829358,1.20390340098454e-05
"10590","2L",18303413,0.0952841892184443,0.376857905531906
"10591","2L",18303921,0.0381227401381983,0.000107514939201203
"10592","2L",18307098,0.00326581101463271,0.250039000805194
"10593","2L",18307176,0.0969109180994809,0.0163847733597339
"10594","2L",18307550,0.561481854092855,0.954553083051854
"10595","2L",18308629,0.839267493231769,0.734492145947749
"10596","2L",18308653,0.000853114776534014,3.32886708253657e-12
"10597","2L",18311722,1.94606935082502e-05,4.57321615734762e-05
"10598","2L",18312765,0.320959980864034,0.301451879482109
"10599","2L",18313984,0.197329541681591,0.449569694227698
"10600","2L",18313986,0.0306369783707445,0.712756761150306
"10601","2L",18314139,0.17585917367417,0.00141429467963731
"10602","2L",18314164,0.395890043865209,0.766697032075812
"10603","2L",18315013,0.403249924865053,0.770432748943657
"10604","2L",18315085,0.222286507938325,0.438421856476283
"10605","2L",18315948,0.278140882022063,0.0011599658740193
"10606","2L",18316687,0.0590717340298974,2.76250920128552e-07
"10607","2L",18318013,0.306816465756918,3.06842939251535e-05
"10608","2L",18322015,0.00928148090564705,0.00147178907790828
"10609","2L",18324540,0.479602562656722,0.392533030151852
"10610","2L",18325761,0.792159772349207,5.03111902147701e-06
"10611","2L",18326392,0.000197223684659559,0.0101375256927611
"10612","2L",18326416,0.183995523102434,0.0238931065895225
"10613","2L",18334007,0.131303604841186,0.0207124657886267
"10614","2L",18334511,6.27104315683553e-05,4.99593453624875e-05
"10615","2L",18335298,0.738755645500542,0.0427288410990174
"10616","2L",18336101,0.305446003909784,0.000119410972556255
"10617","2L",18337408,0.0107096665684045,0.00112321869159969
"10618","2L",18338525,0.192547620845686,0.000379197625403208
"10619","2L",18341421,3.65431780565888e-08,0.161779479372184
"10620","2L",18343550,8.04841270863086e-05,8.83835250046123e-16
"10621","2L",18344745,0.312044718059277,0.392718171938719
"10622","2L",18344974,0.614845186219412,0.0333868640796397
"10623","2L",18364198,0.0256313843423764,0.802599616986786
"10624","2L",18376781,0.102912012569391,0.922871737872393
"10625","2L",18381247,0.56192049330783,3.11480272175311e-12
"10626","2L",18382047,0.0264723254942285,0.392187369360315
"10627","2L",18382116,0.168054454725194,3.05822479211585e-10
"10628","2L",18383083,0.135299900320497,6.94498220570165e-05
"10629","2L",18383197,0.32450088226501,0.000280979786535054
"10630","2L",18383220,0.576996301322267,1.91040995334684e-10
"10631","2L",18389973,0.844082945769385,0.0907941987536492
"10632","2L",18390323,0.230201480759985,0.000296321934105157
"10633","2L",18390328,0.00602748144139051,4.02530921821232e-09
"10634","2L",18390342,0.000650953971701954,0.512025711738125
"10635","2L",18391040,0.584758613183858,0.72761088313935
"10636","2L",18395669,0.00789196968152959,0.603021714505411
"10637","2L",18395779,0.014043800229709,0.048145811341985
"10638","2L",18395787,0.422682922848632,0.00134358754916148
"10639","2L",18395792,0.159037315742923,6.73513990740148e-09
"10640","2L",18396142,0.00078018636352151,0.354705790094142
"10641","2L",18397096,0.441285605461334,0.513651519852921
"10642","2L",18397106,0.0853517811743286,0.769490890580871
"10643","2L",18399539,0.977880674708382,0.0268459634020106
"10644","2L",18399764,0.871748051969604,0.129402823602601
"10645","2L",18400852,0.00192250618640597,0.0401573734403431
"10646","2L",18401281,0.0544568778651423,1.25799626371527e-10
"10647","2L",18402194,0.000225403424329324,0.446854436547237
"10648","2L",18403253,0.41515665566814,0.271664951014987
"10649","2L",18404378,0.785133952539299,2.30977060353257e-13
"10650","2L",18404531,0.000910396697474636,0.0142929587102519
"10651","2L",18404544,0.50565267498183,1.89040596603602e-06
"10652","2L",18407350,0.0728160764261424,0.0223485232327035
"10653","2L",18413128,0.0727602324951061,0.101651370317222
"10654","2L",18414278,0.0955251539234963,0.936400535794302
"10655","2L",18415013,0.000137055988754622,0.140884706970543
"10656","2L",18415238,0.000760328339704649,0.00650939527209471
"10657","2L",18418085,0.838652518343988,0.0951327492630315
"10658","2L",18418181,0.0280711989069434,0.69589376893269
"10659","2L",18418268,0.685963852763462,0.0445223426093636
"10660","2L",18419828,0.000180194480505357,2.06559138355106e-14
"10661","2L",18420097,0.0583355613863724,0.105154871029819
"10662","2L",18420306,2.92030146127189e-06,0.243938773668914
"10663","2L",18421021,0.0160312040438553,0.270198544403659
"10664","2L",18422791,0.0776056320275793,0.199173390606325
"10665","2L",18425080,0.598805720396328,0.551420905349945
"10666","2L",18425547,0.141704687270474,0.510696530856708
"10667","2L",18425559,0.00908613782918218,0.782543658355853
"10668","2L",18426095,0.183318747739597,0.103135809092069
"10669","2L",18426966,0.678636505635514,0.762418747764696
"10670","2L",18431516,0.0383459406001966,0.195246342824845
"10671","2L",18431853,0.00979750922771929,0.506559757047395
"10672","2L",18432815,4.97950778863143e-05,0.0756342453226303
"10673","2L",18432918,0.622046760192854,0.406575909429105
"10674","2L",18433605,0.289793136429662,0.0928442924658305
"10675","2L",18434130,0.418989220956797,0.0477693489457598
"10676","2L",18437016,0.112489131352787,0.0246441802898509
"10677","2L",18437594,0.783197994676366,0.198887068177364
"10678","2L",18438787,0.412102404537699,0.00104403199678544
"10679","2L",18438942,0.0575940981689133,0.101686930325576
"10680","2L",18440041,0.239778008232826,0.0288335081972582
"10681","2L",18440080,0.233604606529124,0.0648172056374725
"10682","2L",18441149,0.230565937102516,0.576998463700993
"10683","2L",18441173,0.000185127037747542,6.59138640247505e-06
"10684","2L",18441208,0.329695917850863,7.55758728978433e-08
"10685","2L",18455882,0.278701512572143,0.0421919302261694
"10686","2L",18457518,0.0585311967075423,0.000865502019282768
"10687","2L",18461561,0.000470943480035707,0.033331464736902
"10688","2L",18464443,0.397542703377682,7.85231680423869e-07
"10689","2L",18464695,0.634778621699666,0.111841207943679
"10690","2L",18465018,0.787524651382777,3.29260413635723e-08
"10691","2L",18465264,2.340752874642e-05,5.64893981001084e-05
"10692","2L",18467339,4.76897730684759e-06,2.98930910287264e-05
"10693","2L",18467534,0.763760960318114,0.239333551731271
"10694","2L",18474538,0.467196650026393,0.295235379603598
"10695","2L",18478634,0.133078597751124,0.274114139912363
"10696","2L",18479348,0.000419626712044322,0.250222885126536
"10697","2L",18493388,0.468264425596615,0.714702063227917
"10698","2L",18493590,2.43928990561141e-05,0.0943967927729481
"10699","2L",18493657,0.333709337003377,0.490398212057769
"10700","2L",18497820,2.84083024877632e-05,3.22704111480703e-08
"10701","2L",18498861,0.893516276090246,2.51037991842687e-07
"10702","2L",18499584,0.126855867542615,0.532488682153402
"10703","2L",18499656,0.0311974285529759,0.00822871735281266
"10704","2L",18500793,0.095698687821875,2.286364182063e-05
"10705","2L",18500823,0.343249057355396,0.623563577310273
"10706","2L",18502076,0.0200637628918692,6.66779782343309e-08
"10707","2L",18505000,0.0365741751475585,0.000244564168895199
"10708","2L",18509218,0.59963047021186,4.18240658316241e-23
"10709","2L",18509254,0.0117034752691415,0.342085221485627
"10710","2L",18513364,0.263640271126544,1.6955300300139e-07
"10711","2L",18514520,0.316637615170796,0.370257838382231
"10712","2L",18515137,0.269514502875464,4.30682961956176e-06
"10713","2L",18515790,7.60351972276662e-08,1.3567078524253e-07
"10714","2L",18517679,0.254019365124942,0.148177861098848
"10715","2L",18518957,0.0352888706399449,1.33717633724504e-05
"10716","2L",18521628,0.409081186407341,0.0321213789923239
"10717","2L",18528272,0.200415116393374,0.000114100350912404
"10718","2L",18544630,0.542367012867888,0.278364556029359
"10719","2L",18546139,0.630263505319625,0.0690950975419553
"10720","2L",18546777,0.00304788845906414,0.116164012729942
"10721","2L",18546834,0.0145519988997538,0.0116942366428449
"10722","2L",18550989,0.216575905970747,0.951010653139878
"10723","2L",18551089,0.600054843561008,0.747324515213172
"10724","2L",18555320,2.06069142042651e-05,0.000129773655060445
"10725","2L",18560808,0.62540247349251,0.0883609148602184
"10726","2L",18561278,0.034470281199067,0.00705560419556383
"10727","2L",18565582,0.107036650957398,0.373102211413665
"10728","2L",18567521,0.0115461469862433,0.0185487544833934
"10729","2L",18570234,0.867139643423804,0.815189885008071
"10730","2L",18570336,0.209662546268744,0.0311229023495409
"10731","2L",18570639,0.64628729387439,0.73648082600823
"10732","2L",18572012,0.154070502571163,2.81854004909667e-06
"10733","2L",18572018,0.347161830174275,0.01931879478477
"10734","2L",18572025,0.140623396997668,0.623324513775763
"10735","2L",18572087,0.243333550993278,1.30883550312394e-08
"10736","2L",18574126,0.141949114428786,0.000184275987312861
"10737","2L",18574714,0.140856669035326,0.6481328760373
"10738","2L",18575272,0.0906032661002545,0.768753870875738
"10739","2L",18575668,0.0634573856737579,0.38088180293879
"10740","2L",18576479,0.524817146365155,0.967662105828951
"10741","2L",18578785,0.00975107704863544,0.010835823672179
"10742","2L",18580227,0.682476891810058,1.74658670675237e-06
"10743","2L",18580284,0.992060359795541,8.60707389756954e-17
"10744","2L",18586759,0.000226523518640471,5.20270207601117e-23
"10745","2L",18586761,0.000348726927269229,3.32047429675026e-24
"10746","2L",18587406,0.0131372267254549,0.00345777517125
"10747","2L",18588160,0.895496642946109,0.537108925374526
"10748","2L",18589473,0.00736555702509319,0.000664876516051578
"10749","2L",18589584,5.53670461375349e-06,3.53894649548398e-08
"10750","2L",18589972,0.000281355670193062,0.130108084656952
"10751","2L",18590008,0.00822557683254034,0.0143242806711301
"10752","2L",18590495,0.368426346167341,0.163136060286899
"10753","2L",18590504,0.0660395575752212,0.137945591047664
"10754","2L",18590833,0.273213963410519,0.125211273920603
"10755","2L",18590994,0.920517345271027,0.367309302978926
"10756","2L",18597146,0.0095806615457245,0.0476640412115503
"10757","2L",18597258,0.000581650271451141,0.424746011260769
"10758","2L",18610191,0.00277990246188892,6.78464771897947e-05
"10759","2L",18611218,0.00319865613485795,1.20887221492419e-09
"10760","2L",18616713,0.417965175226329,0.155067129771056
"10761","2L",18617130,9.71558982155667e-05,0.000868728169329205
"10762","2L",18617131,4.08080810338071e-06,0.673553320822304
"10763","2L",18617246,0.382000069642866,0.775023375877683
"10764","2L",18617288,0.151389064197185,0.055224751637959
"10765","2L",18618144,0.427583556609987,0.992468406264536
"10766","2L",18620110,0.00322391477262492,0.103045094387473
"10767","2L",18622502,0.204082445316661,0.129100233511879
"10768","2L",18623182,0.0106197577481044,0.444385177459693
"10769","2L",18623518,0.461700030067496,0.680186471400619
"10770","2L",18623522,0.544022286333197,0.583934321624522
"10771","2L",18624838,0.435231665513005,0.738104861858554
"10772","2L",18626190,0.150516365712567,0.579420020317138
"10773","2L",18626959,0.377012401963273,5.3233309992952e-09
"10774","2L",18627188,0.0164653555833501,0.0224660262523462
"10775","2L",18627966,0.569463696530129,0.124274464817743
"10776","2L",18629860,0.785025570289444,0.382407982782628
"10777","2L",18632527,0.883705721652823,0.922132327786952
"10778","2L",18642289,0.0554085590547454,9.86136412349323e-08
"10779","2L",18643556,0.0120868512461123,0.091630065645234
"10780","2L",18644988,0.744240790329848,0.205498478740769
"10781","2L",18646442,0.347877453097275,0.219185989772559
"10782","2L",18647760,0.0116966604004778,7.11026111458832e-07
"10783","2L",18647782,0.087144265660246,0.0567949303118428
"10784","2L",18649279,0.985404199190068,0.662029839715568
"10785","2L",18651106,0.078034457120934,0.266638108973082
"10786","2L",18657200,0.00167381732861204,0.000367083093377471
"10787","2L",18658106,0.0231945531279084,0.626512541121065
"10788","2L",18658522,0.268709706063266,0.533669442906055
"10789","2L",18658674,0.122442447378773,0.405872410729432
"10790","2L",18658683,0.0467758677500089,0.62175675780582
"10791","2L",18664347,0.484605276859135,0.729470310402459
"10792","2L",18669935,0.000196343723105116,0.000275741597557869
"10793","2L",18669988,0.0704046375634087,0.0508164113013038
"10794","2L",18670861,0.0330980506926619,0.0515406967104689
"10795","2L",18684218,0.556109652809891,1.69241164141521e-05
"10796","2L",18689605,0.871277474803781,0.796822601379403
"10797","2L",18696517,0.739633942589339,0.0485458512247991
"10798","2L",18698947,0.196812254502701,0.394660410053109
"10799","2L",18714075,0.0540207269474076,0.0856887908892568
"10800","2L",18717432,0.0561926446729762,0.0182648890696213
"10801","2L",18719563,0.375245524126252,0.69109098100249
"10802","2L",18721394,0.0120600302027332,0.0627555801848534
"10803","2L",18721916,0.000146931684493555,0.451828047203704
"10804","2L",18728827,0.203928638264571,0.571741688487541
"10805","2L",18731740,0.568574358588065,0.0192912065145461
"10806","2L",18731759,0.0623368400298062,0.00265348912340801
"10807","2L",18731801,0.673186268613277,0.551332591961105
"10808","2L",18732474,0.988179748783868,0.61217752329012
"10809","2L",18733283,0.0846575212633005,0.00292343799796134
"10810","2L",18733640,0.243199186073487,0.033320671665694
"10811","2L",18735674,0.0574246966414846,0.693501135864633
"10812","2L",18738257,0.000214408622860904,0.000209413330003853
"10813","2L",18738595,0.0498012826714224,0.081316497308576
"10814","2L",18741387,0.0915793022655637,0.366197256853456
"10815","2L",18746128,0.856516322622561,5.62315885480801e-07
"10816","2L",18769816,0.341485204173941,0.293910327133889
"10817","2L",18769846,0.69734110469794,1.00492233709016e-05
"10818","2L",18769847,0.721341092388279,0.837423895360024
"10819","2L",18774559,0.00571450823899154,0.892126873736292
"10820","2L",18778663,0.136499294958844,0.00341376284656782
