"","DATA.Chr","DATA.Pos","lat.pval","long.pval","nFlies.pval"
"7820","2L",14395495,0.556774563197923,0.702162940408612,0.000328213346618978
"7821","2L",14398599,0.351004307539742,0.000181899620215866,0.0412561534245356
"7822","2L",14398928,0.430547097525958,1.04373784616473e-06,0.974720973990999
"7823","2L",14402989,0.0302056124555577,1.12656966559185e-08,0.988018812265404
"7824","2L",14403007,0.0011785493192087,0.00962300917627669,0.38767108305071
"7825","2L",14403307,0.372653422859973,0.201566603656252,0.554491752079583
"7826","2L",14404249,0.596239038838136,0.600900459151847,0.19463294048106
"7827","2L",14405287,0.0359101977675269,0.987872886990083,0.366078101032155
"7828","2L",14405389,0.752762028475701,0.318091588995212,0.66711734815686
"7829","2L",14407112,0.139830525794682,0.362738433072763,0.386217106439849
"7830","2L",14409245,0.643954138288056,0.418055345074132,0.875227312651713
"7831","2L",14410701,0.245974396698198,1.55488020127444e-09,0.902878837065108
"7832","2L",14411290,4.60332857168301e-05,0.200403769433239,0.264387425503071
"7833","2L",14411559,0.000134654403148403,0.000508070322751291,0.955293890290407
"7834","2L",14411744,0.532867190443016,3.84702292550141e-07,0.497558519228822
"7835","2L",14415629,0.00506084104831803,0.312598323704626,0.623931731625828
"7836","2L",14415700,0.115892727966453,0.305324336444088,0.775913171670493
"7837","2L",14415708,0.282788702457244,0.0886640263843988,0.743659080377394
"7838","2L",14422033,0.203034741903921,2.47494649114691e-06,0.782971096613797
"7839","2L",14422088,0.698427266773245,0.583547561673025,0.99639074954614
"7840","2L",14422489,0.00196669035485929,4.26060750732873e-17,0.774030444015783
"7841","2L",14423679,0.658668875875034,0.00632775274780898,0.366323793190268
"7842","2L",14426721,0.581105351052221,0.0260834532233557,0.879766750656614
"7843","2L",14427120,0.0849442493531479,0.234815851738592,0.920312189015618
"7844","2L",14430204,0.632840291411538,0.35135017165415,0.396776025572237
"7845","2L",14438887,0.457698587519785,0.0566712221368745,0.901302527664428
"7846","2L",14443119,0.815783547542162,0.211335672576325,0.521845985919731
"7847","2L",14443388,8.1431151999074e-05,0.347674468941055,0.867452684233462
"7848","2L",14444199,0.661857110543779,0.0597672156728391,0.848648785583376
"7849","2L",14444572,0.352450437120248,0.0439455893958899,0.599443687715178
"7850","2L",14447676,0.165649948705188,0.155942566483304,0.869188549075447
"7851","2L",14450113,0.072419839793344,0.720216667252982,0.101573386298021
"7852","2L",14452402,0.0312788532382491,0.0219145599273323,0.0723223520562683
"7853","2L",14455480,0.489075651111009,0.00958248836105634,0.830697057838818
"7854","2L",14455952,0.938346202223561,0.252525025825409,0.952694343746055
"7855","2L",14456764,0.31898551823233,0.639984943128671,0.148150506504966
"7856","2L",14457148,0.48355706024019,0.446380536127968,0.782748249618978
"7857","2L",14457168,0.845477951811136,0.223066389004664,0.249774464218093
"7858","2L",14457182,0.105971505825021,8.39319275657886e-09,0.529535162513403
"7859","2L",14457202,0.0452893218831814,0.515579194430556,0.967835218662946
"7860","2L",14458401,0.982918767350147,0.387710319053902,0.555986967308177
"7861","2L",14458435,0.516293510828456,0.729681919574269,0.221954736503905
"7862","2L",14459923,0.000728957854487465,7.28495290677414e-06,0.698755891879596
"7863","2L",14461439,0.0383084226123905,0.387115466543392,0.397389997080873
"7864","2L",14461512,0.0349522537872209,1.25994514700715e-09,0.635819101230402
"7865","2L",14461583,0.00159716387680993,1.10208653074497e-22,0.144561904769479
"7866","2L",14470571,0.764967267024607,0.619534398342758,0.80460929835946
"7867","2L",14470830,0.384786134666974,0.00281785810591127,0.912893072636787
"7868","2L",14470991,0.00516350436380125,0.00140719887044773,0.589206849647214
"7869","2L",14472207,0.18393346740723,0.000867740133562022,0.808903109420976
"7870","2L",14473086,0.12464437423752,2.09576284525767e-07,0.0111793220664288
"7871","2L",14473963,0.714405081272961,0.00142320421235255,0.361045598347348
"7872","2L",14474859,0.428170851818524,0.0123798384280332,0.61898805555138
"7873","2L",14475001,0.294550735937804,0.847236099560363,0.396095893258959
"7874","2L",14475555,0.226627985450582,2.72954099810247e-05,0.644512076826835
"7875","2L",14476951,0.385531393505159,0.0101594082577586,0.283770230499492
"7876","2L",14477396,0.598816376942032,3.98829773867319e-05,0.108748130644598
"7877","2L",14482197,0.33875845521976,0.306578192448944,0.506679008517861
"7878","2L",14482285,5.54850049547255e-13,2.76457448021942e-12,0.931902715641608
"7879","2L",14487568,0.0172233378208134,0.544066254771283,0.0389567026930674
"7880","2L",14487577,3.63322345381292e-05,0.000314080004108313,0.222978304809203
"7881","2L",14488737,0.0894921828874373,0.0278506203712302,0.921590166110765
"7882","2L",14494129,0.510885606273789,0.00489968670695489,0.943629460715476
"7883","2L",14497144,1.93796350180525e-07,1.38339043162129e-21,0.385367032083511
"7884","2L",14497586,0.753929035811587,0.685538514920787,0.974443934072844
"7885","2L",14498037,0.417148459701324,2.33827302093899e-06,0.837870948127942
"7886","2L",14498786,0.113873331596246,0.142190982770684,0.45432440487204
"7887","2L",14499972,0.551488299775323,0.0286744668092839,0.709268105586088
"7888","2L",14500552,0.928128951641749,0.22566899071875,0.474110502377305
"7889","2L",14500659,0.0792452429676608,0.042068237164878,0.716602243322266
"7890","2L",14500739,0.0191874379319718,6.66515518653722e-07,0.906295620061157
"7891","2L",14503258,0.744525096042559,0.453390640465615,0.777215051274128
"7892","2L",14503655,0.00985183655212674,3.87931852216137e-07,0.696916883478532
"7893","2L",14504096,0.000340584109351308,0.065763893586846,0.236430728011886
"7894","2L",14505775,0.00356645311340115,4.22810856856827e-10,0.859552386276673
"7895","2L",14506620,0.76752993440469,0.00587024347857685,0.287749601433867
"7896","2L",14511614,0.000209052517663494,0.00362572699818666,0.0358988593651009
"7897","2L",14511799,0.376255971783037,0.0158640433855326,0.549012251217122
"7898","2L",14512691,0.467762235626396,0.353080388030132,0.456044321466108
"7899","2L",14513617,0.0186508882374858,0.701330139986983,0.229993766717694
"7900","2L",14513661,0.0118928027569681,0.0116360431804589,0.898853615709584
"7901","2L",14514239,0.000348626741748687,0.430607072240112,0.771707971169775
"7902","2L",14514273,0.117273868619925,8.53152819241518e-05,0.833932549329462
"7903","2L",14514345,0.0504438730172531,0.0492118268574643,0.495429643661672
"7904","2L",14518442,0.449571017702344,0.000460428511172041,0.985778668709459
"7905","2L",14518615,0.154066724484908,0.894377035941591,0.561253140067937
"7906","2L",14519155,0.117368588072434,0.699101348657956,0.807738134477566
"7907","2L",14519559,0.374178907038802,0.0212046453778818,0.00478494303341528
"7908","2L",14521227,0.832285546855141,0.837043116747631,0.585443571365701
"7909","2L",14521656,0.497723506789155,0.877678962189038,0.222369757593934
"7910","2L",14521849,0.697921762702425,0.156886397576394,0.711688261661846
"7911","2L",14522462,0.0223095498229506,7.66738310742168e-12,0.824173824727172
"7912","2L",14524507,0.380380479663802,0.696660419472695,0.754389252486798
"7913","2L",14526206,0.391490691436904,0.0991945711779596,0.620101695568915
"7914","2L",14526740,0.00729499089612861,0.000152455632288152,0.213723839211432
"7915","2L",14528310,0.249969277436112,9.90502213672292e-11,0.278885372644096
"7916","2L",14528638,0.0852648010137817,1.57355578947941e-06,0.448323143415453
"7917","2L",14532130,0.646444301798903,0.0261268647836369,0.776231489188683
"7918","2L",14532268,0.0232513390988541,0.00310339226905979,0.282690649262313
"7919","2L",14533847,0.000122690953881774,1.8264994961287e-06,0.862417612437438
"7920","2L",14533927,0.318352918409959,0.027570463334626,0.331816097916328
"7921","2L",14533947,0.713166787695686,0.52435706804616,7.80552444891118e-05
"7922","2L",14534007,0.0206371021575378,0.507660102787741,0.743492187890821
"7923","2L",14537489,0.668069772030717,1.92392148491271e-05,0.695692366604888
"7924","2L",14537493,0.010728830051183,0.0806820089901608,0.916229975993356
"7925","2L",14539633,0.257406412368384,0.1167206807443,0.462263007490645
"7926","2L",14539650,0.396886107602188,0.0626935140093947,0.872845031588286
"7927","2L",14539703,0.793224096051927,0.000477229878622867,0.45952739243352
"7928","2L",14541653,1.70471054300949e-08,0.000140832625250554,0.562396397564869
"7929","2L",14543289,0.536758885543344,0.0650632091589061,0.823149344390256
"7930","2L",14544233,0.0565185745880174,0.0699659634382358,0.843155586981496
"7931","2L",14545086,0.00251673715535939,0.0219766182079142,0.497753722708646
"7932","2L",14545243,0.0559735410025849,0.0105130595135332,0.175148669418669
"7933","2L",14545552,0.00980766273679173,0.3102840393674,0.281638236999655
"7934","2L",14545915,0.459811148941779,0.214428391887445,0.953973652671149
"7935","2L",14545957,0.560310763039964,0.00283964689962049,0.0281502126589049
"7936","2L",14546293,0.646249805370916,0.51901192741786,0.947558746216382
"7937","2L",14550233,0.414364532003603,0.0316037025876797,0.962848148531796
"7938","2L",14552985,0.369127508330857,0.116270317604864,0.221926020583041
"7939","2L",14553056,0.000162485316150612,0.000907278911335637,0.618216949852969
"7940","2L",14553784,0.00112621048844064,0.0226240877828916,0.772394010002114
"7941","2L",14554860,0.407804255245483,0.527908602716872,0.244838510012498
"7942","2L",14556633,0.100275329386104,0.69809562632197,0.947254267713734
"7943","2L",14560598,0.0393597318188572,6.82118827965765e-09,0.357825411516473
"7944","2L",14560857,0.175234898058278,0.00115547581606267,0.810539473203226
"7945","2L",14561133,0.00312049032082241,0.00164182338890003,0.997045625654872
"7946","2L",14563982,0.418781832226077,8.33424265494846e-06,0.962331115947307
"7947","2L",14565371,0.404881500639673,0.000605864440008368,0.801413212927571
"7948","2L",14565636,0.807131838488701,3.07249314599795e-10,0.138034410282798
"7949","2L",14567239,0.885790264042111,0.920467651640168,0.323732418020948
"7950","2L",14567304,0.311052322618025,0.455028440069353,0.00158963444598833
"7951","2L",14567667,0.0375893897621592,0.549347697139038,0.839533553413919
"7952","2L",14568684,0.00347182473075275,0.736680717063911,0.699689493274307
"7953","2L",14571465,0.013237138401269,0.823691220834214,0.733714973655169
"7954","2L",14573395,0.690910669472836,1.60125790700098e-11,0.487886934060046
"7955","2L",14573530,0.584435042732712,0.00919495421924997,0.809713951359762
"7956","2L",14573834,0.745676728914559,0.667643103720238,0.600371225336309
"7957","2L",14573840,0.979155232874222,0.00424033968946784,0.673057625751079
"7958","2L",14574620,0.836358990721664,0.107821855043906,0.83724267260744
"7959","2L",14575651,1.50418142608092e-06,0.501318143403568,0.542440039947157
"7960","2L",14577478,0.0545179500137501,0.148759415276462,0.0977247203147257
"7961","2L",14577589,0.276866070858545,0.587904487921196,0.25033208348392
"7962","2L",14580500,0.0167244093164454,0.0189508831834938,0.124806108870289
"7963","2L",14580542,0.10264025465202,0.666293951434136,0.0831298055793989
"7964","2L",14581349,0.247490278063129,0.017270813072972,0.766561022068669
"7965","2L",14585709,0.883661928065537,0.804784195311058,0.421994941805376
"7966","2L",14588567,0.89107011393038,0.0231994351315615,0.881566157139515
"7967","2L",14589021,0.263546982706248,0.952923616356721,0.725006390272415
"7968","2L",14589196,0.0348444159572852,0.00799730123768152,0.180657588441519
"7969","2L",14589266,0.0135237271730789,0.121660541208817,0.208486857967826
"7970","2L",14592408,0.727477882447473,0.00170019756516364,0.536241787920541
"7971","2L",14594843,1.18705998632542e-10,0.130745377680552,0.872846026912729
"7972","2L",14598850,0.723819251858013,0.00758361169454185,0.843371861879663
"7973","2L",14601079,0.191104125398476,5.38158745007769e-05,0.114338647496015
"7974","2L",14606600,0.942265850753953,0.0273135608208083,0.968527281788109
"7975","2L",14612725,0.81371320170541,0.0105513681028876,0.780735716239055
"7976","2L",14613883,0.00314350508781457,1.38200400096706e-06,0.236239185229734
"7977","2L",14618831,0.0250614450354909,0.17939943398425,0.0616144339605071
"7978","2L",14622547,0.000770056221182273,0.00965845972732917,0.541799658300711
"7979","2L",14622922,0.443554710918517,0.000564912001814893,0.807141070598814
"7980","2L",14622996,0.00284618592847572,0.0183923806010578,0.072997412041179
"7981","2L",14623014,0.149885367448149,0.046967723633667,0.105274292631529
"7982","2L",14623380,0.0691014415325373,0.995577179504132,0.939332033564828
"7983","2L",14623940,0.161218714030696,0.330782120690184,0.240400282108821
"7984","2L",14624173,0.864360883622834,0.0521550964221354,0.914147866555928
"7985","2L",14627901,0.449643324127696,0.0233053674546502,0.858460547800359
"7986","2L",14628647,0.0737953309700594,0.0265886248393129,0.594311950422016
"7987","2L",14628851,0.0942162612415382,6.07829036256737e-09,0.84201057113549
"7988","2L",14629218,0.538009702463929,0.0037464883724699,0.129952210318634
"7989","2L",14629823,0.781278234164208,0.00604317076151084,0.738273641847648
"7990","2L",14630772,0.171336768626484,0.00296854207793651,0.542594485342208
"7991","2L",14631837,0.0434792073856401,0.000645636720499682,0.595512645865739
"7992","2L",14631946,0.00109494200438289,8.68374707678317e-07,0.794857353829535
"7993","2L",14632007,0.321171639704593,0.478352805776905,0.890195622966074
"7994","2L",14632221,0.924635479161334,0.152225008953106,0.795807300484002
"7995","2L",14632296,0.00703698833434729,0.0437597260657268,0.654739282539311
"7996","2L",14636869,0.953412416797091,0.698090226928221,0.692507187148299
"7997","2L",14637021,8.2739416735224e-07,0.000303253392156962,0.369682897271512
"7998","2L",14638918,0.908463211707789,4.11461207801397e-06,0.361500662014958
"7999","2L",14639260,0.298270683937632,0.00127931890189809,0.836426450688033
"8000","2L",14641408,0.995584147418872,0.11387732933301,0.930042062665659
"8001","2L",14641905,0.477963422680307,0.111347561110799,0.955739096386124
"8002","2L",14652611,0.217078334801227,0.621073194129024,0.999504691228792
"8003","2L",14653086,0.648142213682034,0.585596774364446,0.594594874904435
"8004","2L",14653133,0.563798835174004,0.0382707305178649,0.013297377314364
"8005","2L",14654211,0.733299082726643,0.394514344108689,0.44179444005747
"8006","2L",14654659,0.0575214123254367,0.00227011642887709,0.00431449279964147
"8007","2L",14654704,0.146400974847778,1.0449935444079e-06,0.503424090658199
"8008","2L",14656603,0.920374345391769,0.382857831986451,0.00110780936740842
"8009","2L",14656960,0.632840291411538,0.35135017165415,0.396776025572237
"8010","2L",14657423,0.787783072083504,0.00103155052866504,0.827883926996628
"8011","2L",14658239,0.0438789421209307,0.282738718269072,0.921424963411205
"8012","2L",14659892,0.354387018816215,0.00995858613193216,0.801961113686262
"8013","2L",14661551,0.419949631939704,0.235516859273574,0.829392331231947
"8014","2L",14682572,0.990442940412459,0.292479035244193,0.841202867404469
"8015","2L",14686284,0.71163073404113,0.00153937075663309,0.861192965340827
"8016","2L",14687368,0.0109804409253191,1.41806283774045e-09,0.163519181299892
"8017","2L",14691627,0.303999213262665,0.0281899173329033,0.697962715838327
"8018","2L",14691636,0.235835326500476,0.0651006826064263,0.742214959518563
"8019","2L",14698263,0.088898288239456,0.0994694341865109,0.500337694823414
"8020","2L",14698492,0.316794173419142,0.10326403903698,0.296254378461863
"8021","2L",14699879,1.08236211156427e-05,0.45753048630354,0.793799651885745
"8022","2L",14700238,0.427212187469425,0.00735172183845119,0.433236120360334
"8023","2L",14701363,0.0349377649085147,0.124982439054798,0.952694343746055
"8024","2L",14701896,0.0859317426874161,0.282521365320059,0.856972766614347
"8025","2L",14701985,0.429481924584746,0.0042500975409803,0.74753596817301
"8026","2L",14708417,0.286192490685306,0.202833444711691,0.842531804803359
"8027","2L",14710214,0.701498795336815,0.959146497931812,0.93680046916807
"8028","2L",14710220,0.167370481970183,0.113764251939031,0.804610135600615
"8029","2L",14710233,0.83982008239798,0.319097673031513,0.268544447227893
"8030","2L",14711943,1.55643708279828e-05,1.23661991025649e-05,0.0488673667016534
"8031","2L",14712250,0.742177047520836,0.00117530783168607,0.526873328664858
"8032","2L",14712291,0.021932224617027,0.117512584980966,7.29658649174877e-05
"8033","2L",14714794,0.000189635504937773,0.553811017991082,0.617534865667693
"8034","2L",14716038,0.653794405316095,0.00288521624207812,0.860475654150224
"8035","2L",14724484,0.000818081947151916,0.473399731346205,0.106978480976873
"8036","2L",14730410,0.851837352394818,0.890635661673142,0.852405450635952
"8037","2L",14731600,0.688650103563538,0.0250588645936691,0.933589609986598
"8038","2L",14732824,0.349651918400469,0.0021151468281572,0.171648427821594
"8039","2L",14732907,0.596095049762504,0.912667050967602,0.999017210789114
"8040","2L",14733570,0.804186517925499,0.926968322814034,0.881411806982849
"8041","2L",14734002,0.306309810387634,0.355042526063343,0.85713591740583
"8042","2L",14734121,0.000723338278483124,4.59154392386279e-13,0.755611140537898
"8043","2L",14743112,0.933296547492829,7.95365946444661e-06,0.61867260502942
"8044","2L",14749171,0.88569777770632,1.59804215122078e-11,0.689885960780623
"8045","2L",14749948,6.7125918950819e-06,3.34359816485212e-08,0.353672601515828
"8046","2L",14750118,0.840515041197988,0.028922090758164,0.612144279969385
"8047","2L",14753172,0.265509765396918,4.24473105994239e-06,0.0805331153755036
"8048","2L",14753814,0.0125550607513911,0.0652046367705534,0.404913901044301
"8049","2L",14753871,0.46801163412244,0.00882953651204692,0.131480891838725
"8050","2L",14754156,0.0832900063224265,0.00223312519421693,0.458231715297653
"8051","2L",14755827,0.0379271425659013,0.000525320585083131,0.525465869260136
"8052","2L",14755896,0.0570674886765582,5.62359099999793e-10,0.888403022613003
"8053","2L",14755918,0.430679307258669,0.389796995438198,0.856714507252765
"8054","2L",14758410,0.148851568984113,0.399960430786362,0.22755756652988
"8055","2L",14759949,0.0100740238263292,0.0503310301807337,0.836593393323515
"8056","2L",14760449,0.93593499989997,0.0515645550557749,0.12943096289197
"8057","2L",14760501,0.0036109816579979,0.000213196058823276,0.743686693243653
"8058","2L",14760547,0.238487919386247,2.18606100559793e-05,0.906973911173949
"8059","2L",14760652,0.0632766612440231,0.0110352379118826,0.355772733414389
"8060","2L",14760673,0.814625121881214,0.000223880739626946,0.729962344298268
"8061","2L",14762860,0.364650500200713,0.412484710252468,0.909090949104257
"8062","2L",14764264,0.462664400426534,0.00134333273738407,0.817202592165791
"8063","2L",14765651,0.522224743240484,0.231609512360923,0.0173358661413083
"8064","2L",14765725,0.553576588441669,0.55269845180494,0.884977264864698
"8065","2L",14767165,0.377736293794426,0.011990730337993,0.932901039342655
"8066","2L",14768830,0.000384397503552194,9.05320770783183e-13,0.240791902482058
"8067","2L",14769590,0.554015944034685,0.0160703235675591,0.269343781324038
"8068","2L",14769666,0.81782995010859,0.635227078013284,0.914309599131404
"8069","2L",14769725,0.0750607911855779,0.105437255761606,0.660354055824016
"8070","2L",14772064,0.00314395708583103,2.58441490184616e-05,0.12534144082052
"8071","2L",14772849,0.42203399900584,0.142962606061113,0.33470839998498
"8072","2L",14773595,0.446610611987046,0.0722479407289953,0.978411285882772
"8073","2L",14773952,0.189323417974952,0.0198679586971512,0.836275194810068
"8074","2L",14775812,0.515119217116135,0.0869373704605032,0.312707930009437
"8075","2L",14777267,0.0513002862432462,0.00021655769282324,0.237752327911079
"8076","2L",14778756,0.750989189818389,0.000696433193791926,0.641725386981376
"8077","2L",14781017,0.0285030549189081,0.0401959715017279,0.783101132285714
"8078","2L",14781344,0.124803753073225,0.216862908335113,0.131545392445305
"8079","2L",14781482,0.0047859232952976,2.14373885458775e-07,0.346331790862715
"8080","2L",14782675,0.769055045631007,0.189554992324589,0.54684698653141
"8081","2L",14785472,0.617573182555198,0.000679709330365865,0.191671153240234
"8082","2L",14785476,0.540925979283673,2.24339442543643e-05,0.245937178805039
"8083","2L",14786817,0.647502203883023,0.0591104557364934,0.585905671185033
"8084","2L",14786982,0.143020870788565,4.86803621210176e-05,0.640412019767035
"8085","2L",14789804,0.423999650017127,0.938838398137583,0.886691822329192
"8086","2L",14795871,0.483883336531306,0.136469901150603,0.924272902030826
"8087","2L",14796162,0.89520278775988,0.00451460422004219,0.471776846086088
"8088","2L",14799840,0.500453877352192,1.47334815253635e-12,0.0736697443160469
"8089","2L",14799914,0.562769841025959,0.523443751061454,0.258949665046084
"8090","2L",14817641,0.229287532828478,0.00026781379322426,0.166913522556099
"8091","2L",14820160,0.38671001585558,0.385655459818377,0.507294193304183
"8092","2L",14823817,0.000161215478787203,0.93552786613926,0.940555468257541
"8093","2L",14830569,0.94603340970363,0.373865868555981,0.886353110360721
"8094","2L",14831666,0.255151874588895,0.803850799640572,0.714651071423362
"8095","2L",14832221,0.139969647122657,0.3298816598323,0.69759860889797
"8096","2L",14832525,0.000174687854718573,9.07553545263795e-05,0.543428165322231
"8097","2L",14832878,0.0224187741598575,1.14088528790487e-21,0.294679270966315
"8098","2L",14833540,0.00829488579702381,0.00070952471417649,0.295998016243656
"8099","2L",14834229,0.308452109764899,0.00052854066031215,0.627985681640071
"8100","2L",14836704,0.201512273739371,0.851344467288949,0.0153937932711452
"8101","2L",14837851,0.0304694568951604,0.728267188801629,0.848806586525741
"8102","2L",14840392,0.604213327513746,8.62538149153868e-05,0.817070279482583
"8103","2L",14841370,0.945042343907534,0.00147431906270805,0.111358114462784
"8104","2L",14843415,6.61340856287258e-06,7.49185091410972e-05,0.0338265533399074
"8105","2L",14847953,0.00910178039425146,0.0233341958077377,0.79743774795765
"8106","2L",14848516,0.919652839465617,0.120724263047126,0.00241912697213576
"8107","2L",14848714,0.0296446117065014,0.0171735654911783,0.341542662977754
"8108","2L",14850592,0.0138576037973663,0.0126765313481912,0.899278073928653
"8109","2L",14850619,0.19608609850097,0.194502529455245,0.90228095682472
"8110","2L",14851771,0.00414166158585096,0.174368302204506,0.698023501955929
"8111","2L",14852096,0.501911066063769,0.331169097706966,0.868472111467407
"8112","2L",14852640,0.00169909334528737,0.362922723650586,0.246879622549228
"8113","2L",14853007,0.00434751349755281,0.333253761742545,0.867271441347341
"8114","2L",14855560,0.0544554899813308,0.955006113503386,0.823358300495327
"8115","2L",14855599,0.0531941995083575,0.71454243274435,0.811358594847858
"8116","2L",14857303,0.525403089016994,4.15214721313081e-06,0.293870049531364
"8117","2L",14860496,0.0206219708503716,0.034671322058957,0.690816789901871
"8118","2L",14861417,0.0695881647368434,0.538493076447756,0.41710547007967
"8119","2L",14861683,0.0188993448890606,2.63628499545215e-09,0.992861098400214
"8120","2L",14861780,2.52028671960275e-08,3.10133201646908e-11,0.784976432593987
"8121","2L",14862971,0.802107299144835,0.222090426997931,0.951670622608906
"8122","2L",14869617,0.00256506906946629,0.00121402576441871,0.750389520576373
"8123","2L",14870209,0.00384511373152455,0.0138541648304626,0.350388979543215
"8124","2L",14870312,0.0935091508315209,0.03158748158542,0.896271284889034
"8125","2L",14871683,0.000185903312891525,1.81117925976781e-08,0.254506305306931
"8126","2L",14871791,0.971867071848063,9.94050468623757e-07,0.199365492161229
"8127","2L",14873385,0.00421121118812246,0.00142022547460068,0.00905947773565702
"8128","2L",14873435,0.136065539648985,0.00432417202803125,0.140374263482293
"8129","2L",14873660,0.0160472878246814,0.000558290320013963,0.0838113448759423
"8130","2L",14873689,0.0676538369437557,0.657160230286534,0.851637549758522
"8131","2L",14874333,0.617814171788725,0.693568646853575,0.102359071679169
"8132","2L",14874752,0.154814166129991,0.489624314835284,0.0693084544188958
"8133","2L",14874761,0.326746770553831,0.00123712265086637,0.446932035203999
"8134","2L",14875529,0.873389598170402,0.337222925486959,0.82220086142108
"8135","2L",14876859,1.38982350551477e-05,5.33430574704771e-05,0.774101798291775
"8136","2L",14877308,0.71683473443322,1.42597439562434e-07,0.0802745214387774
"8137","2L",14877320,0.0637627116244914,0.455894036885218,0.888972222779888
"8138","2L",14877553,0.0359195257517848,1.28425098946632e-10,0.721240741149709
"8139","2L",14879775,0.0453211876943876,0.000940493015816526,0.866616286425912
"8140","2L",14880989,0.898403129501968,0.488747736337498,0.938819071527051
"8141","2L",14881159,0.996156030951755,0.498509806701179,0.925984555051361
"8142","2L",14881187,0.547163780897487,0.000272930303244788,0.0816346537190809
"8143","2L",14881238,0.71966453539243,0.106805425681487,0.685923414288271
"8144","2L",14881998,0.0135015138061153,0.21570267272561,0.772399210023368
"8145","2L",14882607,0.000819683822271697,0.0020177440971651,0.387676051255392
"8146","2L",14882785,0.180775642480824,0.797966845568533,0.276404083340065
"8147","2L",14882881,0.10069933172279,0.779431473257192,0.151065930667155
"8148","2L",14882917,0.854656909483879,0.272582204383538,0.0632395402751519
"8149","2L",14883983,6.04426295819038e-05,0.219817962189533,0.972798485414523
"8150","2L",14884138,2.51949922690052e-06,0.0323484485887153,0.728568058550494
"8151","2L",14884773,0.48539975361609,0.0189955933089482,0.890941490763459
"8152","2L",14885271,0.0205474090466266,0.212504647169429,0.563853017401789
"8153","2L",14885822,0.741821938203375,0.49878373566423,0.00362053199526638
"8154","2L",14885918,0.711765680213709,0.370047051393693,0.952694343746055
"8155","2L",14886256,0.224227468867913,1.70654126589278e-11,0.835482371563557
"8156","2L",14886374,0.00115301827148053,0.000634650482749123,0.898218679987502
"8157","2L",14888145,0.284860368724428,0.468194777175602,0.998382345651697
"8158","2L",14888186,0.14807182598175,0.000161738628953102,0.061025122717331
"8159","2L",14889174,0.0373581144051942,0.00258419795106332,0.853158010103801
"8160","2L",14889370,0.819973825176209,0.827926771003738,0.713303205063427
"8161","2L",14889419,0.0219666964498446,0.164785556836426,0.692762581541885
"8162","2L",14889590,0.00768623909294537,2.67807983324876e-05,0.806989730773543
"8163","2L",14890981,0.216779656708714,0.026860820238396,0.10264987165081
"8164","2L",14892767,0.625063577402852,1.26697808919442e-11,0.172946357841001
"8165","2L",14893785,0.00188237584621954,0.344596861287919,0.0960741483686183
"8166","2L",14894314,0.818004942776265,0.00745625500207857,0.919794175862258
"8167","2L",14897653,0.241426627318001,0.907007143126351,0.223884458975777
"8168","2L",14898646,0.371880186220954,0.020275923214893,0.149266525960097
"8169","2L",14898797,0.317344879948343,7.65043849733808e-07,0.833620680362662
"8170","2L",14899878,0.798009598489586,0.30475071882915,0.00142180656312885
"8171","2L",14900790,0.861665941187067,0.161131319712627,0.523765025487886
"8172","2L",14900800,0.00537351887548337,0.0125266248654619,0.801202899076896
"8173","2L",14900847,0.215570821897313,0.122710014728904,0.612715911794945
"8174","2L",14900898,0.560012438441137,0.0148113201649687,0.211253018602031
"8175","2L",14901805,0.0023071387415121,0.161692907757213,0.0811028989478486
"8176","2L",14903826,0.213221023709119,0.0997228263887529,0.596162219412555
"8177","2L",14904838,0.529883876720598,0.20402272961293,0.813011890888527
"8178","2L",14905161,0.115011683683236,0.00841040563518166,0.86827654618748
"8179","2L",14905217,0.000749671221584011,0.0494882937961664,0.690848107813006
"8180","2L",14905380,0.282787941720542,0.235394645447846,0.0363935669512265
"8181","2L",14905762,0.0290885680151785,2.93729987793297e-09,0.991381244605602
"8182","2L",14905763,0.0269290382089657,3.02626269766549e-09,0.9612202787131
"8183","2L",14914338,0.0509124843354292,2.26536483516478e-13,0.625540630934556
"8184","2L",14917161,0.00345107081797957,0.00271728096307119,0.724272551998517
"8185","2L",14919741,0.649784631493109,0.249675149454142,0.0426575292772117
"8186","2L",14919887,0.621543710517687,0.159126134101803,0.340245581548133
"8187","2L",14919902,0.271760202741355,0.105785938485967,0.881782896404762
"8188","2L",14919930,0.161595910251031,0.0386257780654884,0.576384597950654
"8189","2L",14920220,6.28666241107479e-05,0.00538304123427207,0.825417580160841
"8190","2L",14921445,0.0588694728561302,0.44298951031787,0.91760772899525
"8191","2L",14921566,0.00231209303695291,2.29783516179202e-10,0.408956716447594
"8192","2L",14921803,0.603723402654296,0.50038357313932,0.816495630782749
"8193","2L",14921808,0.672965875360545,0.172825825528677,0.942483793540161
"8194","2L",14922311,0.120301440370174,0.000116829868085084,0.108591565524177
"8195","2L",14923641,0.209347418691928,0.0588238492254589,0.919774244908208
"8196","2L",14924174,0.466851210013118,0.445760711970446,0.908649246417217
"8197","2L",14924222,0.0445765632109287,0.0328325747678831,0.367995579688541
"8198","2L",14924247,0.428348276912429,0.540250821204315,0.330605615549358
"8199","2L",14930815,0.644043098912435,0.499875187480454,0.590381913696805
"8200","2L",14930826,0.0710842746870964,0.782207516346775,0.860302729196381
"8201","2L",14930943,0.477479631796361,0.0525015179191104,0.801852245829335
