"","DATA.Chr","DATA.Pos","adjusted.p.values"
"1394","2L",3991822,0.380846625801473
"1395","2L",3991878,0.0687191944170624
"1396","2L",3995771,0.578999330118029
"1397","2L",4002521,0.338685077074612
"1398","2L",4004011,0.565322058002252
"1399","2L",4008807,0.680762769462397
"1400","2L",4008879,0.595674532580042
"1401","2L",4009320,7.31139447498612e-05
"1402","2L",4010471,0.00431368685818454
"1403","2L",4015721,0.929904287055121
"1404","2L",4016448,0.000796565621752628
"1405","2L",4016451,0.57348471704408
"1406","2L",4016470,0.851954589694731
"1407","2L",4020649,0.686583077292587
"1408","2L",4020714,0.124059659660745
"1409","2L",4021882,0.173204246055226
"1410","2L",4023406,0.874960430142548
"1411","2L",4024038,0.059311053138287
"1412","2L",4026613,0.215501937630567
"1413","2L",4027262,0.701756029577761
"1414","2L",4028621,0.191349781929733
"1415","2L",4030130,0.0387047068873142
"1416","2L",4030822,0.0504959844287974
"1417","2L",4032911,0.513457117904285
"1418","2L",4032983,0.976113181163008
"1419","2L",4033036,0.630376464530452
"1420","2L",4037557,0.826930442175727
"1421","2L",4038684,0.00019769315360128
"1422","2L",4041029,0.0888536241546808
"1423","2L",4042314,0.575517877964172
"1424","2L",4043949,5.02958459990718e-05
"1425","2L",4044323,0.660934271060164
"1426","2L",4045338,0.0232476023173166
"1427","2L",4045929,0.276693337056877
"1428","2L",4046878,0.344938250226752
"1429","2L",4047309,0.263823472900191
"1430","2L",4050672,0.754385018906985
"1431","2L",4052888,0.0828357243181137
"1432","2L",4053488,0.23079493921867
"1433","2L",4058731,1.50862774675406e-05
"1434","2L",4062479,0.0044859350314859
"1435","2L",4064559,0.0174277078357932
"1436","2L",4070272,0.212439764452987
"1437","2L",4072363,0.0011370557422646
"1438","2L",4075489,0.131407034846279
"1439","2L",4079208,0.765265507882634
"1440","2L",4085065,0.242790552400599
"1441","2L",4089334,0.0525628011949482
"1442","2L",4094562,0.435849722890638
"1443","2L",4094717,0.381049451434587
"1444","2L",4094871,0.300562351761347
"1445","2L",4095708,0.873934179485757
"1446","2L",4096105,2.19678577685479e-06
"1447","2L",4096771,0.711165890828979
"1448","2L",4104535,0.105404698400666
"1449","2L",4104838,0.987257017666809
"1450","2L",4106532,0.756472753671613
"1451","2L",4110295,0.913632250832006
"1452","2L",4112142,0.116076017282321
"1453","2L",4119179,0.433246996490698
"1454","2L",4120399,0.796739085823429
"1455","2L",4121424,0.00181523765831887
"1456","2L",4124363,0.735416508437051
"1457","2L",4124512,0.226225335892654
"1458","2L",4124767,0.383169498963533
"1459","2L",4126296,0.820479028730669
"1460","2L",4126902,0.964606201815681
"1461","2L",4128470,0.854354999067598
"1462","2L",4134357,0.627701390504604
"1463","2L",4135625,0.476702936030328
"1464","2L",4136188,0.614771573931687
"1465","2L",4138575,0.0121965703369284
"1466","2L",4141370,0.577680714548682
"1467","2L",4141752,0.285846657666566
"1468","2L",4142202,0.000730125667603333
"1469","2L",4143906,0.69532538503583
"1470","2L",4144328,0.877057649385379
"1471","2L",4145017,0.0913234860481498
"1472","2L",4146520,0.608457503156834
"1473","2L",4147991,0.777626539170203
"1474","2L",4148869,0.201813067204077
"1475","2L",4157388,0.0209820514930041
"1476","2L",4157426,0.736853529653005
"1477","2L",4157485,0.50551307532899
"1478","2L",4160549,0.543938241579723
"1479","2L",4161986,0.653950235752802
"1480","2L",4165133,0.361724704059645
"1481","2L",4165326,0.708098601951002
"1482","2L",4167660,0.996177035537284
"1483","2L",4171549,0.240821436887898
"1484","2L",4172410,0.0568198160571352
"1485","2L",4175459,0.922062222073929
"1486","2L",4176064,0.583541830436798
"1487","2L",4176548,0.00240736335939711
"1488","2L",4187485,9.39772221358463e-14
"1489","2L",4188318,0.00184098620005514
"1490","2L",4188462,0.32888951244063
"1491","2L",4191156,0.026381093989795
"1492","2L",4191570,0.806431236009826
"1493","2L",4196357,0.11685026101174
"1494","2L",4196939,0.651971912102419
"1495","2L",4197404,0.985837677936502
"1496","2L",4198293,0.165889603743064
"1497","2L",4202047,0.47640209793798
"1498","2L",4209133,0.252263761311751
"1499","2L",4209174,0.0232776724672853
"1500","2L",4211502,0.859486466465275
"1501","2L",4213137,0.101162109040996
"1502","2L",4218450,0.0563968220419563
"1503","2L",4219303,0.00165744308589105
"1504","2L",4220733,0.0895084467606479
"1505","2L",4221804,0.00698662043046919
"1506","2L",4222296,0.610811597745976
"1507","2L",4222931,0.798845094038265
"1508","2L",4223524,0.237411256928551
"1509","2L",4224649,0.41234236233171
"1510","2L",4229668,0.775494133586883
"1511","2L",4230093,0.992892953693943
"1512","2L",4232468,0.000541290905537814
"1513","2L",4233629,0.230945521129125
"1514","2L",4233734,0.720485830298751
"1515","2L",4236436,0.813844701115981
"1516","2L",4241082,0.582029848871435
"1517","2L",4241555,0.944054199539639
"1518","2L",4242346,0.564240892366262
"1519","2L",4242419,0.0114517517448256
"1520","2L",4242606,0.940035561710094
"1521","2L",4245003,0.566287538407245
"1522","2L",4247556,0.00633820422385697
"1523","2L",4250658,0.467747807087233
"1524","2L",4254884,0.676539638521001
"1525","2L",4260158,0.000255941784903908
"1526","2L",4260236,0.163738712554572
"1527","2L",4261536,0.907501767449893
"1528","2L",4263888,0.000801286906239112
"1529","2L",4263969,0.838578988035298
"1530","2L",4264337,0.00201623363980705
"1531","2L",4270857,0.415230314415306
"1532","2L",4273106,2.55672147581836e-05
"1533","2L",4273353,0.965773808275103
"1534","2L",4277297,0.576236237029158
"1535","2L",4281836,0.927506404599623
"1536","2L",4283993,0.553058277460998
"1537","2L",4284376,0.00338114188865911
"1538","2L",4289213,0.683791759592419
"1539","2L",4289376,0.0049828429049168
"1540","2L",4290105,0.185154053921233
"1541","2L",4290321,0.0424036084482725
"1542","2L",4291818,0.08845833905496
"1543","2L",4291967,0.628285777450987
"1544","2L",4292921,0.698617134398189
"1545","2L",4294243,0.00268075707513219
"1546","2L",4296532,0.85846519762811
"1547","2L",4306266,0.152264316931822
"1548","2L",4308948,0.723570245063208
"1549","2L",4309448,0.0026193953019056
"1550","2L",4309481,0.39800564741077
"1551","2L",4309845,0.803724979838419
"1552","2L",4313262,0.94866238017921
"1553","2L",4314264,0.763925989135686
"1554","2L",4315457,0.136558610985433
"1555","2L",4316964,0.477967469918276
"1556","2L",4318043,0.75095453069534
"1557","2L",4323909,0.654770247879185
"1558","2L",4325036,0.954141401532215
"1559","2L",4325202,0.289551357652046
"1560","2L",4326830,0.265115245585507
"1561","2L",4328664,0.127524194271819
"1562","2L",4330972,0.886826201105982
"1563","2L",4338542,0.751916596473198
"1564","2L",4342279,0.510443997102329
"1565","2L",4342300,5.36440509772364e-06
"1566","2L",4343685,0.0409994711547177
"1567","2L",4346169,0.797330661085291
"1568","2L",4347154,0.413409195292962
"1569","2L",4350201,0.745063565018269
"1570","2L",4350533,0.00523959199276801
"1571","2L",4352509,0.795473923054559
"1572","2L",4353507,0.00947771777010418
"1573","2L",4354727,0.829003098075786
"1574","2L",4355088,0.634058686731153
"1575","2L",4356626,0.961784831705496
"1576","2L",4360062,0.00542976998534257
"1577","2L",4363038,0.559944674030922
"1578","2L",4363878,0.454144649468635
"1579","2L",4364120,0.53248890765283
"1580","2L",4365227,0.061482730894511
"1581","2L",4367607,0.258624275525755
"1582","2L",4372152,0.552330404202708
"1583","2L",4373723,0.0188466796013971
"1584","2L",4373840,0.817190964764904
"1585","2L",4374793,0.729832023912308
"1586","2L",4379276,0.9328608548641
"1587","2L",4380849,0.605359885760816
"1588","2L",4381312,0.143790751065453
"1589","2L",4381963,0.893370765198448
"1590","2L",4387839,0.772120428292037
"1591","2L",4389354,0.602173166047712
"1592","2L",4400707,0.481049933973138
"1593","2L",4401882,0.490914653003905
"1594","2L",4410980,0.820793492972397
"1595","2L",4410989,0.653522016083102
"1596","2L",4412543,0.527393824053321
"1597","2L",4417591,0.1731612867137
"1598","2L",4418936,0.430723745029252
"1599","2L",4418940,3.58685887871167e-05
"1600","2L",4420129,0.0190994427358382
"1601","2L",4420698,0.000122246480086112
"1602","2L",4427526,0.0463416563833324
"1603","2L",4427695,0.0596210139272491
"1604","2L",4430488,0.0752045337215838
"1605","2L",4430519,0.000576653388719997
"1606","2L",4430826,0.92089529455451
"1607","2L",4432818,0.0338380753885647
"1608","2L",4433835,0.809086457230826
"1609","2L",4433892,0.247163261211138
"1610","2L",4446669,0.634885718433166
"1611","2L",4452331,8.39674581924421e-19
"1612","2L",4468651,0.192646005309197
"1613","2L",4469850,0.720724060088794
"1614","2L",4472726,0.000683733223129162
"1615","2L",4487021,0.17113095278296
"1616","2L",4491761,0.796813168093275
"1617","2L",4495933,0.00602548527763454
"1618","2L",4495948,0.00636536893667127
"1619","2L",4495972,0.400873415771033
"1620","2L",4496201,0.00534859951755353
"1621","2L",4505620,0.266566893132911
"1622","2L",4531867,0.0212568634498929
"1623","2L",4554947,0.828518332967933
"1624","2L",4563725,0.179642166372384
"1625","2L",4570311,0.229861748580688
"1626","2L",4570451,0.0238753022802067
"1627","2L",4570501,0.735001757512302
"1628","2L",4570741,0.246903750289681
"1629","2L",4582222,0.0591200317338188
"1630","2L",4582287,0.391870092779742
"1631","2L",4584306,0.817371057229318
"1632","2L",4589779,0.503063297492894
"1633","2L",4590744,0.606168349508596
"1634","2L",4597223,0.30056783903464
"1635","2L",4598800,0.912669803168576
"1636","2L",4598875,0.192176522885245
"1637","2L",4601070,0.960726855477346
"1638","2L",4601703,0.728883280635512
"1639","2L",4609447,0.422040456864425
"1640","2L",4610416,0.103520008325489
"1641","2L",4614727,0.155851907553984
"1642","2L",4616404,0.00270422394760752
"1643","2L",4618107,0.701581028276974
"1644","2L",4618133,0.32352123971161
"1645","2L",4619111,0.283572786255764
"1646","2L",4622857,0.73426690837393
"1647","2L",4623533,0.630808046589315
"1648","2L",4626443,9.2700475946813e-09
"1649","2L",4627891,0.287700535356783
"1650","2L",4629251,0.00952507426836735
"1651","2L",4629307,0.375974427937691
"1652","2L",4631461,2.87097257356362e-05
"1653","2L",4633976,0.459337626273025
"1654","2L",4635472,0.620147823064727
"1655","2L",4638541,0.0356140522542915
"1656","2L",4639384,0.871083358553402
"1657","2L",4642531,0.472076997572179
"1658","2L",4647429,0.986245208283394
"1659","2L",4648721,0.0310120138187427
"1660","2L",4648924,0.294539245377881
"1661","2L",4653042,0.598306876831431
"1662","2L",4654325,2.07426173741764e-05
"1663","2L",4659845,0.910586338860315
"1664","2L",4677315,0.00110567006412161
"1665","2L",4679445,0.467973560774776
"1666","2L",4679586,2.58968236243569e-06
"1667","2L",4684594,0.757116294415158
"1668","2L",4686416,0.437880541401118
"1669","2L",4692571,0.103799816273775
"1670","2L",4693015,0.925620875238465
"1671","2L",4695821,0.444884028941259
"1672","2L",4696411,0.726600347733814
"1673","2L",4698797,0.606191611956062
"1674","2L",4699742,0.158106771763573
"1675","2L",4700283,0.0520958921275146
"1676","2L",4700889,0.631568494122937
"1677","2L",4702408,0.950272931327039
"1678","2L",4704910,0.650101785244658
"1679","2L",4710502,0.914212188733431
"1680","2L",4715950,0.000591400060526616
"1681","2L",4716669,0.0139133285456275
"1682","2L",4717324,0.739243659294075
"1683","2L",4717480,0.775834034614084
"1684","2L",4724798,0.221579950442247
"1685","2L",4728190,0.988897285544033
"1686","2L",4729541,0.920382494283853
"1687","2L",4729739,0.000935732572271849
"1688","2L",4731326,4.50669012924545e-05
"1689","2L",4736303,0.345069834491698
"1690","2L",4738339,0.0399576877638075
"1691","2L",4739597,0.0374684903563061
"1692","2L",4742895,0.758186255374976
"1693","2L",4743028,0.402451176560185
"1694","2L",4749684,0.41332642800287
"1695","2L",4750672,0.223083305961715
"1696","2L",4750783,0.449327057569168
"1697","2L",4754771,0.512061903174111
"1698","2L",4755875,0.752068615136093
"1699","2L",4764257,0.0640325637928642
"1700","2L",4766464,0.39833212452917
"1701","2L",4771241,0.633794970136333
"1702","2L",4773181,0.606240190707493
"1703","2L",4775201,0.992185847196349
"1704","2L",4776769,0.24582935779798
"1705","2L",4778643,0.736740241413441
"1706","2L",4779797,0.790697033679975
"1707","2L",4783452,0.196773756349452
"1708","2L",4784386,0.840134632747132
"1709","2L",4789119,0.96281879434694
"1710","2L",4789358,0.188191078845778
"1711","2L",4789665,0.970292138665558
"1712","2L",4790108,0.00195562546902818
"1713","2L",4793634,0.53692725243484
"1714","2L",4794639,0.00933504088121766
"1715","2L",4797641,0.214344404988605
"1716","2L",4797824,0.856357921818914
"1717","2L",4797922,0.708204241835206
"1718","2L",4798010,0.0563723940896586
"1719","2L",4799273,0.0284059156106852
"1720","2L",4800647,0.852189354722733
"1721","2L",4811060,0.00681629552360442
"1722","2L",4812245,0.719265054193963
"1723","2L",4813088,0.0233778313674843
"1724","2L",4814238,0.308411794808096
"1725","2L",4814529,0.913884341447921
"1726","2L",4818194,0.607795629158941
"1727","2L",4819029,0.68709386717062
"1728","2L",4825397,0.377838685584543
"1729","2L",4829063,0.779282730299397
"1730","2L",4830873,0.840791650110026
"1731","2L",4850713,0.851955127250968
"1732","2L",4853778,0.126890004877669
"1733","2L",4854777,0.734139293696477
"1734","2L",4855076,0.0207070579453936
"1735","2L",4856391,0.254367213944432
"1736","2L",4858743,0.743141708831837
"1737","2L",4859702,0.0969572987736891
"1738","2L",4861838,8.61552463694177e-06
"1739","2L",4871906,0.133402660148489
"1740","2L",4874302,0.688089489150929
"1741","2L",4874860,0.189551722435618
"1742","2L",4880544,0.886410199557926
"1743","2L",4880907,0.192433715014365
"1744","2L",4883410,0.0506552573703235
"1745","2L",4883907,0.000874187863926633
"1746","2L",4891425,0.586380875522772
"1747","2L",4896285,0.998452930265837
"1748","2L",4896400,2.50915511092147e-11
"1749","2L",4897733,0.386816183151168
"1750","2L",4898382,0.441673607315566
"1751","2L",4899744,0.757929154147918
"1752","2L",4904190,0.897324036684067
"1753","2L",4905050,0.69432059505155
"1754","2L",4908736,0.710541844997411
"1755","2L",4909272,0.928102837534955
"1756","2L",4910185,0.96237414322806
"1757","2L",4917670,0.228134564982242
"1758","2L",4926884,0.0293965924876231
"1759","2L",4930070,0.353009209000453
"1760","2L",4930822,0.360264543913995
"1761","2L",4931200,0.00305384822344345
"1762","2L",4931637,0.730560238607962
"1763","2L",4934381,0.37535374525264
"1764","2L",4934853,0.0887261707672002
"1765","2L",4935064,0.655377042207281
"1766","2L",4935915,0.986927298301952
"1767","2L",4936831,0.772749421082394
"1768","2L",4941576,0.361139113955082
"1769","2L",4942491,0.0619909264374436
"1770","2L",4945826,0.589409362071357
"1771","2L",4948197,0.16810640825093
"1772","2L",4949841,0.31550662457028
"1773","2L",4956382,1.52846623412504e-19
"1774","2L",4985717,0.834862124438658
"1775","2L",4987888,0.716528976539827
"1776","2L",4989018,0.00226777408473367
"1777","2L",4991553,0.533569873080974
"1778","2L",4992353,0.473658134161248
"1779","2L",4993461,0.73849928962144
"1780","2L",4995033,0.565228666413443
"1781","2L",4999778,0.360571096600825
"1782","2L",5008238,0.642804783755829
"1783","2L",5010406,0.491350536966743
"1784","2L",5017396,0.389713201926156
"1785","2L",5019131,0.034875769700522
"1786","2L",5020641,0.768646105800826
"1787","2L",5025829,0.558369953624646
"1788","2L",5026779,0.0686704612323095
"1789","2L",5045505,0.753761911583564
"1790","2L",5053913,0.678352382467341
"1791","2L",5055952,0.17953039266228
"1792","2L",5058723,0.647334858989011
"1793","2L",5064021,0.469705339874247
"1794","2L",5064104,0.56111293566902
"1795","2L",5069265,0.172126497431932
"1796","2L",5075665,0.592363451411689
"1797","2L",5075982,0.95093048221378
"1798","2L",5078123,0.00575515151901239
"1799","2L",5080539,0.560627281120279
"1800","2L",5080723,0.417942155240529
"1801","2L",5081434,0.697360405953719
"1802","2L",5084716,0.836255310397059
"1803","2L",5086433,0.182072584081793
"1804","2L",5086721,0.34485071189086
"1805","2L",5087732,0.552795507502134
"1806","2L",5088142,0.660894524958625
"1807","2L",5092956,0.861881180900325
"1808","2L",5101872,0.0418460337592029
"1809","2L",5106239,1.81025511499028e-05
"1810","2L",5108410,0.253148992008663
"1811","2L",5112759,0.3398507629948
"1812","2L",5113297,0.605448779446682
"1813","2L",5113992,0.825838492146278
"1814","2L",5114215,0.864337156318425
"1815","2L",5114358,2.7673662839706e-05
"1816","2L",5114914,0.166492212595585
"1817","2L",5119187,0.0147163604690402
"1818","2L",5119851,0.317398149639705
"1819","2L",5120066,0.0640865912924521
"1820","2L",5124419,0.82552433465999
"1821","2L",5124561,1.99736068229904e-05
"1822","2L",5131116,0.276163917667924
"1823","2L",5133582,1.50326025841071e-12
"1824","2L",5136046,0.930810090500095
"1825","2L",5137809,0.984723473517905
"1826","2L",5144035,0.146582492798642
"1827","2L",5150231,0.0490559676972219
"1828","2L",5153746,0.00360167157959705
"1829","2L",5154368,0.402841516693105
"1830","2L",5157255,0.0818521773880559
"1831","2L",5160914,0.894843544558437
"1832","2L",5163941,0.16740026417454
"1833","2L",5169389,0.897161377125291
"1834","2L",5181620,0.0228774078563249
"1835","2L",5184515,0.377005545549444
"1836","2L",5192988,0.605829720880459
"1837","2L",5196618,0.636519483644743
"1838","2L",5197234,0.715763524660902
"1839","2L",5198152,0.315776320689905
"1840","2L",5204024,0.117488726854868
"1841","2L",5214249,0.459615801485517
"1842","2L",5216657,0.644022095995907
"1843","2L",5219925,0.372019513515482
"1844","2L",5224110,0.000250983426368953
"1845","2L",5224353,0.0151010894057595
"1846","2L",5225797,0.494246680622696
"1847","2L",5227920,0.33944904141481
"1848","2L",5229873,0.604477420644233
"1849","2L",5233155,0.0244997072594823
"1850","2L",5234777,0.790971642753806
"1851","2L",5235578,0.0583067529516867
"1852","2L",5237551,0.49991101640412
"1853","2L",5239052,0.796062602970957
"1854","2L",5240816,0.800407586787081
"1855","2L",5240951,0.584739270969406
"1856","2L",5245096,0.0148447311036282
"1857","2L",5248223,0.718209725987529
"1858","2L",5249108,0.38743643286816
"1859","2L",5253976,0.960594252303849
"1860","2L",5254957,0.961513911500324
"1861","2L",5258755,0.000475375642582021
"1862","2L",5263813,0.964663049480223
"1863","2L",5265671,0.287230097315065
"1864","2L",5267497,0.871424783241231
"1865","2L",5268102,0.628829376109719
"1866","2L",5268675,0.751940457934737
"1867","2L",5268686,0.512080812378129
"1868","2L",5270796,0.10699573487519
"1869","2L",5271268,0.420125556418808
"1870","2L",5271674,0.943512861142583
"1871","2L",5271839,0.149942573163393
"1872","2L",5272603,0.660002618743298
"1873","2L",5278677,0.932748105622223
"1874","2L",5282919,0.0325433856969753
"1875","2L",5284795,0.730390275547058
"1876","2L",5286306,0.415327326975835
"1877","2L",5287577,0.95478214257986
"1878","2L",5288399,0.587586075255926
"1879","2L",5290397,0.569572220954308
"1880","2L",5291791,0.462523238372106
"1881","2L",5292250,0.00751681533154657
"1882","2L",5293342,0.210955535351069
"1883","2L",5309920,0.169983626844985
"1884","2L",5314346,0.086332788378992
"1885","2L",5318699,0.876038381799623
"1886","2L",5332437,0.557084763567332
"1887","2L",5332956,0.0433401286117982
"1888","2L",5341170,0.736145092181727
"1889","2L",5350079,0.0773352020498623
"1890","2L",5350829,0.761918633367776
"1891","2L",5351267,0.956323909615742
"1892","2L",5364562,0.288832151659663
"1893","2L",5366317,0.942273948948584
"1894","2L",5367625,0.919564648393189
"1895","2L",5367982,0.575620093008566
"1896","2L",5370547,0.43219120784524
"1897","2L",5375111,0.545086750225121
"1898","2L",5376104,0.509632589478396
"1899","2L",5380786,0.848362882312376
"1900","2L",5384755,0.833977704358012
"1901","2L",5387030,0.406430103725699
"1902","2L",5387732,0.261909999325818
"1903","2L",5391425,0.901552353573816
"1904","2L",5391513,0.0036119585604687
"1905","2L",5395739,0.0966590702180625
"1906","2L",5397882,0.675828998201982
"1907","2L",5400872,0.608277956948457
"1908","2L",5401249,0.74876578106849
"1909","2L",5401595,0.427564161185342
"1910","2L",5403898,0.00131942225405677
"1911","2L",5404804,0.565258471433944
"1912","2L",5405985,0.980974974603987
"1913","2L",5406890,0.939625310399469
"1914","2L",5412517,0.626450018193908
"1915","2L",5413523,0.0469924451564907
"1916","2L",5413699,0.905788897252251
"1917","2L",5419677,0.537129407083524
"1918","2L",5421710,0.157154301617096
"1919","2L",5423160,0.448846487229813
"1920","2L",5424988,0.492641526004416
"1921","2L",5428499,0.844090348511121
"1922","2L",5431323,0.474286442634805
"1923","2L",5436394,0.781784311059626
"1924","2L",5442050,0.854314275515374
"1925","2L",5442487,0.142536208689004
"1926","2L",5443913,0.108162100664005
"1927","2L",5448548,0.000499782088572846
"1928","2L",5448885,0.786979559286699
"1929","2L",5452665,0.587818819113233
"1930","2L",5455360,0.536811014692607
"1931","2L",5455383,0.976144767958371
"1932","2L",5456110,0.0694009913690515
"1933","2L",5457320,0.559396901606457
"1934","2L",5458360,0.323433406811515
"1935","2L",5464561,0.441376071701638
"1936","2L",5466133,0.935437475314269
"1937","2L",5468151,0.936167535466075
"1938","2L",5483983,0.0492550440147349
"1939","2L",5484145,0.0609624575869101
"1940","2L",5488063,0.61683390687815
"1941","2L",5490491,0.520319119107645
"1942","2L",5491362,0.810831984988507
"1943","2L",5491934,0.152027752911541
"1944","2L",5494539,0.0267558749666199
"1945","2L",5501951,0.489152895374659
"1946","2L",5504141,0.722749005071218
"1947","2L",5508445,0.687912581468764
"1948","2L",5511302,0.472879885116332
"1949","2L",5513458,0.424685119899746
"1950","2L",5514485,0.791948827494603
"1951","2L",5516377,1.91327831706614e-06
"1952","2L",5518234,0.680793787919341
"1953","2L",5520964,0.379739974322243
"1954","2L",5521645,0.650510753861703
"1955","2L",5527049,0.000880880668618309
"1956","2L",5527722,0.573744179157927
"1957","2L",5530385,0.287806677592801
"1958","2L",5532103,0.192747698101569
"1959","2L",5540856,0.400877808540482
"1960","2L",5542487,0.863423825618793
"1961","2L",5544632,0.159382459765884
"1962","2L",5547033,0.83120722934049
"1963","2L",5549788,9.6779765547613e-06
"1964","2L",5558759,0.626267471505751
"1965","2L",5560405,0.318381368802525
"1966","2L",5563635,0.274387550784071
"1967","2L",5565801,0.887142872059073
"1968","2L",5573552,0.815073189542401
"1969","2L",5576487,0.83901527990069
"1970","2L",5578756,0.0970773878944789
"1971","2L",5579303,0.532897999852639
"1972","2L",5579453,0.383380564296858
"1973","2L",5580910,0.257089599801352
"1974","2L",5581728,6.17561767822047e-09
"1975","2L",5582994,0.960065255355864
"1976","2L",5585590,0.389515664460774
"1977","2L",5586443,0.400131453127456
"1978","2L",5591704,0.972514965240832
"1979","2L",5593307,0.00401013958299245
"1980","2L",5593391,0.000324184587980966
"1981","2L",5595597,0.782262861135171
"1982","2L",5598510,0.555351093667777
"1983","2L",5614718,0.81327531197507
"1984","2L",5615657,0.901896959307615
"1985","2L",5618894,0.935954423674379
"1986","2L",5619692,0.285393726957689
"1987","2L",5620473,0.0842277370929163
"1988","2L",5620827,0.555340586657242
"1989","2L",5621576,0.25163700043135
"1990","2L",5622055,0.422260711983228
"1991","2L",5622375,0.0256043292364912
"1992","2L",5624132,0.747978266028392
"1993","2L",5624178,0.726036459833088
"1994","2L",5625956,0.682478497004263
"1995","2L",5626427,0.971894185268657
"1996","2L",5629213,0.319833253589218
"1997","2L",5630022,0.665775135902949
"1998","2L",5634566,0.500768680471168
"1999","2L",5638728,0.562412532802584
"2000","2L",5640723,0.290253006675385
"2001","2L",5641982,0.00508995101761649
"2002","2L",5642894,0.399301567266577
"2003","2L",5643203,0.000256930683408639
"2004","2L",5643630,0.832686773428672
"2005","2L",5643714,0.386130888776406
"2006","2L",5643730,0.588228416843203
"2007","2L",5648893,0.741498953376849
"2008","2L",5649471,0.781255392380492
"2009","2L",5650847,0.916939809335359
"2010","2L",5655426,0.950594796290564
"2011","2L",5655851,0.104485229116867
"2012","2L",5656797,0.709357902813292
"2013","2L",5657273,0.00369799572259077
"2014","2L",5658261,0.842393995928834
"2015","2L",5660507,0.466868784148613
"2016","2L",5660738,0.685657680496575
"2017","2L",5660920,0.756052256744956
"2018","2L",5661011,0.328610134083151
"2019","2L",5661096,0.211643514481601
"2020","2L",5664043,0.00393889907855868
"2021","2L",5665402,0.00289317838222878
"2022","2L",5666288,0.101005417692931
"2023","2L",5667695,0.712954326275797
"2024","2L",5676863,0.0233252580977957
"2025","2L",5683787,0.778816942270743
"2026","2L",5686446,0.0292623677033851
"2027","2L",5686583,0.65493854328809
"2028","2L",5686918,0.00119851997405234
"2029","2L",5696790,0.0480319352122848
"2030","2L",5700365,0.984744958848289
"2031","2L",5703857,0.124979276027727
"2032","2L",5718627,0.0186429469907425
"2033","2L",5720973,0.683166858889315
"2034","2L",5721047,0.000176789417471167
"2035","2L",5723180,0.515628919164941
"2036","2L",5731373,3.97871001362075e-06
"2037","2L",5731871,0.000538619977103826
"2038","2L",5736635,0.983743520090919
"2039","2L",5737292,0.0830451653831889
"2040","2L",5739558,0.998282970081242
"2041","2L",5740513,6.55896614885856e-09
"2042","2L",5743014,1.07178002315869e-05
"2043","2L",5744666,0.913531494700631
"2044","2L",5744845,0.00194512029237323
"2045","2L",5746561,0.260559313992881
"2046","2L",5748472,0.593392344328402
"2047","2L",5748489,0.7758466410413
"2048","2L",5748986,0.375012534305942
"2049","2L",5754855,0.123932068013242
"2050","2L",5756620,0.808267563483877
"2051","2L",5757258,0.77695984088748
"2052","2L",5766437,0.730555083554498
"2053","2L",5768839,0.715175933369519
"2054","2L",5771392,0.0569593145136826
"2055","2L",5778399,0.00359434005876595
"2056","2L",5779358,0.274516571170137
"2057","2L",5780526,0.242321969136661
"2058","2L",5797700,0.9590664685879
"2059","2L",5798325,0.995990979826028
"2060","2L",5799623,0.877486818881587
"2061","2L",5805078,7.33816320531222e-05
"2062","2L",5806504,0.554193936937851
"2063","2L",5809526,0.346022897779684
"2064","2L",5809907,0.846077280241229
"2065","2L",5809959,0.191746875699039
"2066","2L",5810671,0.810445720886429
"2067","2L",5811033,0.700418144293853
"2068","2L",5811507,0.89530965835835
"2069","2L",5812140,0.0225212592026061
"2070","2L",5818090,1.51871865591131e-05
"2071","2L",5820385,0.216425449461771
"2072","2L",5820595,0.000930052928213765
"2073","2L",5827462,0.000133594185156385
"2074","2L",5840815,0.99014333642481
"2075","2L",5841332,0.494976319535705
"2076","2L",5842038,0.0235789104411189
"2077","2L",5842616,0.48857910623866
"2078","2L",5843157,0.290658358663444
"2079","2L",5844916,0.156220771199135
"2080","2L",5850506,0.970682897598414
"2081","2L",5852325,0.500068742152515
"2082","2L",5854072,0.41196720798713
"2083","2L",5855610,0.886343215247397
"2084","2L",5856461,0.295902397706544
"2085","2L",5867445,0.0409785573107964
"2086","2L",5872611,0.384949481632651
"2087","2L",5874187,0.0958708961533041
"2088","2L",5874786,0.651041159525698
"2089","2L",5877383,0.974539935355813
"2090","2L",5877849,0.607630553304723
"2091","2L",5878633,0.606863658422718
"2092","2L",5879049,0.0661564228015088
"2093","2L",5880261,0.00563766803075461
"2094","2L",5883733,0.219134094220523
"2095","2L",5884897,0.621793603665928
"2096","2L",5885960,0.973122719421561
"2097","2L",5892489,0.0450874820858466
"2098","2L",5892608,0.359411071986018
"2099","2L",5894687,0.731349105044532
"2100","2L",5897480,0.39115663756466
"2101","2L",5902020,9.35615068060826e-06
"2102","2L",5903746,0.496276115148624
"2103","2L",5905537,0.821878306872264
"2104","2L",5906149,0.415907999685566
"2105","2L",5907982,4.02484388469623e-10
"2106","2L",5908180,0.0153019971139448
"2107","2L",5910505,0.408562727604537
"2108","2L",5916446,0.00109980153402813
"2109","2L",5921974,0.273178927324188
"2110","2L",5923627,4.48490527813557e-05
"2111","2L",5924862,0.309977832354098
"2112","2L",5925075,0.613762495578414
"2113","2L",5928946,0.95849422571279
"2114","2L",5931224,0.862382354009456
"2115","2L",5942781,1.0644594436753e-14
