"","DATA.Chr","DATA.Pos","lat.pval","long.pval","near_surface_air_temperature.pval","bio1.pval"
"1518","2R",9790539,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1519","2R",9791103,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1520","2R",9794917,0.476133822867651,0.541645735188947,0.0314196982822584,0.81317010340317
"1521","2R",9821213,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1522","2R",9860749,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1523","2R",9985876,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1524","2R",10004594,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1525","2R",10026965,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1526","2R",10059367,0.253597687571167,0.319109599892462,0.253955833578743,0.590633968106685
"1527","2R",10101230,NA,NA,NA,NA
"1528","2R",10135642,0.842119179834611,0.776607267513316,0.650327299015479,0.505082899299093
"1529","2R",10159798,0.566092934005481,0.500581021684186,0.92635354484461,0.229056653469962
"1530","2R",10159843,0.0554388614817204,0.120950773803015,0.452114659668189,0.392475142017238
"1531","2R",10163214,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1532","2R",10194754,0.162275998129206,0.227787910450501,0.345277523020704,0.499312278664724
"1533","2R",10225717,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1534","2R",10243417,0.773629114435628,0.839141026756922,0.266075593285717,0.889334605028854
"1535","2R",10253934,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1536","2R",10258711,0.0253037038372543,0.0908156161585489,0.482249817312655,0.362339984372772
"1537","2R",10268128,0.157230189778316,0.0917182774570217,0.664783710928226,0.179806090757202
"1538","2R",10306748,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1539","2R",10309918,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1540","2R",10313804,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1541","2R",10320766,0.166764767296349,0.232276679617643,0.340788753853561,0.503801047831867
"1542","2R",10320814,0.176619296506024,0.242131208827318,0.330934224643886,0.513655577041542
"1543","2R",10335172,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1544","2R",10347532,0.443517915696249,0.509029828017544,0.0640356054536608,0.780554196231767
"1545","2R",10352351,0.427502464981404,0.361990552660109,0.935055986131314,0.0904661844458857
"1546","2R",10361155,0.510283421811486,0.575795334132781,0.00272990066157583,0.847319702347004
"1547","2R",10363146,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1548","2R",10371751,0.930504874524662,0.996016786845956,0.422951353374751,0.73245884493982
"1549","2R",10372956,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1550","2R",10377465,0.0489960526411481,0.114507964962443,0.458557468508762,0.386032333176666
"1551","2R",10404652,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1552","2R",10407540,0.118940169426968,0.0534282571056738,0.626493690576878,0.21809611110855
"1553","2R",10419914,0.398831383930001,0.464343296251295,0.108722137219909,0.735867664465519
"1554","2R",10425674,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1555","2R",10468793,0.05154259284832,0.117054505169615,0.45601092830159,0.388578873383838
"1556","2R",10477813,0.321628089657799,0.256116177336504,0.829181610807709,0.0154081908777191
"1557","2R",10488839,0.615729545186946,0.68124145750824,0.108176024037035,0.952765825722464
"1558","2R",10513015,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1559","2R",10555926,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1560","2R",10575959,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1561","2R",10619517,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1562","2R",10647981,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1563","2R",10678093,0.766060582798355,0.831572495119649,0.258507061648445,0.896903136666127
"1564","2R",10679569,0.615124073818328,0.549612161497033,0.877322405031762,0.27808779328281
"1565","2R",10686013,0.97285221951871,0.961635868159995,0.4652986983688,0.690111499945772
"1566","2R",10687782,0.881921618081675,0.94743353040297,0.374368096931765,0.781042101382807
"1567","2R",10730832,0.430740485120702,0.496252397441996,0.0768130360292082,0.76777676565622
"1568","2R",10731655,0.399575417188298,0.465087329509593,0.107978103961612,0.736611697723817
"1569","2R",10759829,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1570","2R",10770051,0.843513453578585,0.77800154125729,0.648933025271505,0.506477173043067
"1571","2R",10795265,0.558119259328597,0.623631171649891,0.0505657381786866,0.895155539864115
"1572","2R",10821352,0.0473500382865293,0.112861950607824,0.46020348286338,0.384386318822047
"1573","2R",10832274,0.845583882280147,0.911095794601441,0.338030361130237,0.817379837184335
"1574","2R",10833280,0.28888567979342,0.354397592114715,0.21866784135649,0.625921960328939
"1575","2R",10878274,0.500246262638862,0.434734350317567,0.992200216211228,0.163209982103344
"1576","2R",10884795,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1577","2R",10904969,0.649560474012975,0.715072386334269,0.142006952863065,0.986596754548493
"1578","2R",10919345,0.422235434221054,0.356723521899759,0.929788955370964,0.0851991536855356
"1579","2R",10967300,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1580","2R",10971789,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1581","2R",10973107,0.928768409869135,0.99428032219043,0.421214888719225,0.734195309595347
"1582","2R",10974940,0.675861914520957,0.741373826842251,0.168308393371047,0.987101804943525
"1583","2R",11000067,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1584","2R",11050785,0.760556604509054,0.826068516830349,0.253003083359144,0.902407114955428
"1585","2R",11075512,0.952777780432287,0.981710307246419,0.445224259282376,0.710185939032195
"1586","2R",11081096,0.277838612794468,0.212326700473173,0.785392133944378,0.0591976677410501
"1587","2R",11103799,0.273500549045928,0.207988636724633,0.781054070195838,0.06353573148959
"1588","2R",11117168,0.31326956855253,0.247757656231235,0.82082308970244,0.0237667119829885
"1589","2R",11117300,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1590","2R",11144521,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1591","2R",11185374,0.131334088679911,0.0658221763586169,0.638887609829822,0.205702191855607
"1592","2R",11189599,0.228978855668542,0.294490767989836,0.278574665481368,0.56601513620406
"1593","2R",11241108,0.749772777012099,0.684260864690805,0.742673701837991,0.412736496476581
"1594","2R",11260672,0.02551007811242,0.0910219904337146,0.48204344303749,0.362546358647938
"1595","2R",11317292,0.0920268210142133,0.157538733335508,0.415526700135697,0.429063101549731
"1596","2R",11319060,0.321167264595533,0.386679176916828,0.186386256554377,0.658203545131052
"1597","2R",11358122,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1598","2R",11379123,NA,NA,NA,NA
"1599","2R",11391932,0.0515425928483357,0.11705450516963,0.456010928301574,0.388578873383854
"1600","2R",11392146,0.769545032129594,0.7040331198083,0.722901446720496,0.432508751594076
"1601","2R",11401035,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1602","2R",11408958,0.208604345444667,0.143092433123373,0.716157866594577,0.128431935090851
"1603","2R",11437097,0.188954238887268,0.123442326565974,0.696507760037179,0.14808204164825
"1604","2R",11459028,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1605","2R",11476980,0.160753022161319,0.0952411098400244,0.668306543311229,0.176283258374199
"1606","2R",11522552,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1607","2R",11536161,0.115502372114652,0.181014284435946,0.392051149035258,0.45253865265017
"1608","2R",11536843,0.397793596703698,0.332281684382403,0.905347117853608,0.0607573161681799
"1609","2R",11544099,0.250928168076143,0.185416255754848,0.758481689226053,0.0861081124593756
"1610","2R",11556896,0.0478826912030726,0.0176292211182219,0.555436212352983,0.289153589332445
"1611","2R",11563023,0.0657680671809589,0.131279979502253,0.441785453968951,0.402804347716477
"1612","2R",11566545,0.451459816694919,0.516971729016214,0.0560937044549904,0.788496097230438
"1613","2R",11576348,0.275693372672429,0.341205284993723,0.231860148477481,0.612729653207947
"1614","2R",11585269,0.649560474012976,0.715072386334271,0.142006952863066,0.986596754548494
"1615","2R",11603695,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1616","2R",11616655,0.514706209722735,0.58021812204403,0.00715268857282492,0.851742490258253
"1617","2R",11628540,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1618","2R",11629615,0.555680961640276,0.621192873961571,0.048127440490366,0.892717242175794
"1619","2R",11652309,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1620","2R",11664355,0.0577862080079721,0.123298120329267,0.449767313141938,0.39482248854349
"1621","2R",11677739,0.627796627205716,0.562284714884422,0.864649851644374,0.290760346670198
"1622","2R",11684957,0.839246977838682,0.904758890159976,0.331693456688771,0.8237167416258
"1623","2R",11698295,0.851695532176381,0.786183619855086,0.640750946673709,0.514659251640863
"1624","2R",11702938,0.42340766419899,0.357895751877695,0.9309611853489,0.0863713836634719
"1625","2R",11733774,0.390213888162398,0.324701975841103,0.897767409312308,0.0531776076268799
"1626","2R",11746519,0.689534968940505,0.755046881261799,0.181981447790594,0.973428750523977
"1627","2R",11749368,0.792210626608917,0.857722538930212,0.284657105459007,0.870753092855565
"1628","2R",11817739,0.833528408763446,0.768016496442152,0.658918070086644,0.496492128227928
"1629","2R",11832647,0.0130965809788119,0.0524153313424826,0.520650102128722,0.323939699556706
"1630","2R",11875576,0.864643972408617,0.799132060087323,0.627802506441473,0.5276076918731
"1631","2R",11912728,0.0694951254753381,0.0039832131540435,0.577048646625248,0.26754115506018
"1632","2R",11913940,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1633","2R",11919640,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1634","2R",11941751,0.875271012111334,0.809759099790039,0.617175466738756,0.538234731575816
"1635","2R",11942138,0.156829022778491,0.0913171104571964,0.664382543928401,0.180207257757027
"1636","2R",11950513,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1637","2R",11976839,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1638","2R",11977721,0.0980508513875278,0.163562763708822,0.409502669762382,0.435087131923046
"1639","2R",11981187,0.449336717347859,0.383824805026564,0.956890238497769,0.112300436812341
"1640","2R",12000724,0.746755456701746,0.681243544380451,0.745691022148344,0.409719176166227
"1641","2R",12028317,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1642","2R",12046944,0.352810822097349,0.287298909776054,0.860364343247259,0.0157745415618308
"1643","2R",12060145,0.69659682524274,0.762108737564035,0.18904330409283,0.966366894221742
"1644","2R",12064732,0.0769572501545838,0.142469162475878,0.430596270995326,0.413993530690102
"1645","2R",12073192,0.492474286146667,0.426962373825372,0.999972192703423,0.155438005611149
"1646","2R",12096242,0.206856873144383,0.141344960823088,0.714410394294293,0.130179407391135
"1647","2R",12105689,0.568766338752271,0.634278251073566,0.0612128176023609,0.905802619287789
"1648","2R",12122778,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1649","2R",12205954,0.137949170813394,0.0724372584920998,0.645502691963304,0.199087109722124
"1650","2R",12207375,0.471007428549871,0.405495516228577,0.978560949699782,0.133971148014353
"1651","2R",12208333,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1652","2R",12209692,0.996153252879702,0.938334834799003,0.488599731729792,0.66681046658478
"1653","2R",12230412,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1654","2R",12236365,0.592633931653031,0.658145843974326,0.0850804105031212,0.92967021218855
"1655","2R",12245064,0.467241999590862,0.532753911912157,0.0403115215590477,0.804278280126381
"1656","2R",12278030,0.230454967870406,0.2959668801917,0.277098553279505,0.567491248405924
"1657","2R",12285679,0.0104217844799972,0.0759336968012918,0.497131736669913,0.347458065015515
"1658","2R",12306075,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1659","2R",12312735,0.855107188225446,0.789595275904151,0.637339290624644,0.518070907689928
"1660","2R",12313036,0.609026706005758,0.674538618327052,0.101473184855848,0.946062986541276
"1661","2R",12371991,0.300552709859722,0.366064622181017,0.207000811290187,0.637588990395241
"1662","2R",12372289,0.221342715910978,0.286854628232273,0.286210805238932,0.558378996446497
"1663","2R",12385999,0.261749040619189,0.196237128297894,0.769302561769099,0.0752872399163295
"1664","2R",12404603,0.342861479870046,0.277349567548751,0.850415001019956,0.00582519933452768
"1665","2R",12416482,0.192534031020311,0.127022118699016,0.700087552170221,0.144502249515207
"1666","2R",12443412,0.991632572843425,0.926120660522131,0.500813906006665,0.654596292307907
"1667","2R",12473258,0.0222943375353782,0.0432175747859163,0.529847858685289,0.31474194300014
"1668","2R",12521814,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1669","2R",12537832,0.421930962629957,0.356419050308663,0.929484483779868,0.0848946820944394
"1670","2R",12543711,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1671","2R",12555786,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1672","2R",12582174,0.52070507835348,0.455193166032186,0.97174140049661,0.183668797817962
"1673","2R",12596363,0.505913644505351,0.571425556826645,0.0016398766445598,0.842949925040869
"1674","2R",12603133,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1675","2R",12605817,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1676","2R",12608087,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1677","2R",12625534,0.462455310421668,0.527967222742963,0.045098210728242,0.799491590957186
"1678","2R",12644592,0.494086355494651,0.428574443173356,0.998360123355439,0.157050074959133
"1679","2R",12667119,0.690810813804575,0.62529890148328,0.801635665045515,0.353774533269057
"1680","2R",12668320,0.441470678329139,0.375958766007844,0.949024199479049,0.104434397793621
"1681","2R",12686073,0.136584152703095,0.20209606502439,0.370969368446815,0.473620433238613
"1682","2R",12690912,0.361753418336661,0.427265330657955,0.145800102813249,0.69878969887218
"1683","2R",12693151,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1684","2R",12778898,0.224563753337513,0.159051841016219,0.732117274487424,0.112472527198005
"1685","2R",12808212,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949477
"1686","2R",12831142,0.881262596692224,0.946774509013518,0.373709075542313,0.781701122772258
"1687","2R",12842532,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1688","2R",12843092,0.750298302000442,0.815810214321737,0.242744780850532,0.91266541746404
"1689","2R",12854982,0.829918899347919,0.895430811669213,0.322365378198009,0.833044820116563
"1690","2R",12869178,0.346429914312145,0.280918001990851,0.853983435462055,0.0093936337766273
"1691","2R",12888322,0.109417249546729,0.174929161868024,0.39813627160318,0.446453530082248
"1692","2R",12889863,0.893461833917952,0.958973746239246,0.385908312768042,0.76950188554653
"1693","2R",12919951,0.930504874524662,0.996016786845957,0.422951353374752,0.73245884493982
"1694","2R",12940098,0.196403389088852,0.130891476767557,0.703956910238762,0.140632891446666
"1695","2R",12949845,0.012673628984006,0.0781855413053005,0.494879892165904,0.349709909519524
"1696","2R",13000210,0.19873058984923,0.133218677527935,0.70628411099914,0.138305690686288
"1697","2R",13025696,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1698","2R",13037682,0.336786414744849,0.271274502423554,0.844339935894759,0.000249865790669298
"1699","2R",13065027,0.211395866264259,0.145883953942964,0.718949387414169,0.12564041427126
"1700","2R",13070581,0.369583917912074,0.30407200559078,0.877137439061985,0.0325476373765565
"1701","2R",13074358,0.407838000770827,0.473349913092121,0.0997155203790832,0.744874281306345
"1702","2R",13110813,0.970663610898321,0.963824476780385,0.46311008974841,0.692300108566161
"1703","2R",13130144,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1704","2R",13155208,0.793066653820252,0.727554741498957,0.699379825029838,0.456030373284734
"1705","2R",13200931,0.349906131506262,0.415418043827557,0.157647389643648,0.686942412041781
"1706","2R",13210775,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1707","2R",13214818,0.54777243939998,0.613284351721275,0.0402189182500698,0.884808719935498
"1708","2R",13225486,0.741427468573741,0.675915556252446,0.751019010276349,0.404391188038222
"1709","2R",13277795,0.436211698796261,0.370699786474966,0.943765219946171,0.0991754182607432
"1710","2R",13284812,0.258352483981252,0.323864396302547,0.249201037168658,0.595388764516771
"1711","2R",13288384,0.990471853463288,0.944016234215418,0.482918332313377,0.672491866001194
"1712","2R",13294060,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1713","2R",13296867,0.875271012111334,0.80975909979004,0.617175466738756,0.538234731575816
"1714","2R",13313783,0.000952444458102023,0.0664643567793966,0.506601076691808,0.33798872499362
"1715","2R",13316231,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1716","2R",13326515,0.0868430986983609,0.0213311863770664,0.594396619848271,0.250193181837157
"1717","2R",13362974,0.523559080607643,0.589070992928938,0.0160055594577331,0.860595361143161
"1718","2R",13386060,0.776696163548706,0.842208075870001,0.269142642398796,0.886267555915776
"1719","2R",13395596,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1720","2R",13402964,0.0293954374896716,0.036116474831623,0.536948958639582,0.307640843045846
"1721","2R",13416956,0.46121454757818,0.526726459899475,0.0463389735717298,0.798250828113698
"1722","2R",13428122,0.293618029495691,0.359129941816986,0.213935491654219,0.63065431003121
"1723","2R",13444435,0.678886731672434,0.61337481935114,0.813559747177656,0.341850451136916
"1724","2R",13450708,0.709749467558403,0.775261379879697,0.202195946408493,0.953214251906079
"1725","2R",13483966,0.315613530524172,0.381125442845466,0.191939990625738,0.652649811059691
"1726","2R",13485457,0.476014853848998,0.410502941527704,0.983568374998909,0.138978573313481
"1727","2R",13486463,0.648507313805918,0.582995401484623,0.843939165044172,0.311471033270399
"1728","2R",13490830,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1729","2R",13525167,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1730","2R",13538504,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1731","2R",13545307,0.532282921742117,0.466771009420821,0.960163557107974,0.195246641206598
"1732","2R",13546916,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1733","2R",13547518,0.601049884749007,0.535537972427713,0.891396594101083,0.264013604213489
"1734","2R",13547912,0.440915211344591,0.375403299023296,0.948468732494501,0.103878930809073
"1735","2R",13559737,0.0694951254753383,0.00398321315404372,0.577048646625248,0.26754115506018
"1736","2R",13569858,0.18954391384035,0.124032001519055,0.69709743499026,0.147492366695169
"1737","2R",13571846,0.296258823780754,0.23074691145946,0.803812344930665,0.0407774567547637
"1738","2R",13575934,0.0541833871334005,0.0113285251878941,0.561736908283311,0.282852893402118
"1739","2R",13584402,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1740","2R",13611298,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1741","2R",13626510,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1742","2R",13644243,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1743","2R",13679726,0.269935575670565,0.204423663349271,0.777489096820476,0.0671007048649527
"1744","2R",13682971,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1745","2R",13697654,0.384875926181673,0.450387838502967,0.122677594968237,0.721912206717191
"1746","2R",13740284,0.208604345444667,0.143092433123373,0.716157866594577,0.128431935090851
"1747","2R",13747628,0.688310468858655,0.622798556537361,0.804136009991435,0.351274188323137
"1748","2R",13749209,0.430377693908514,0.36486578158722,0.937931215058424,0.0933414133729961
"1749","2R",13751445,0.10323142576755,0.168743338088845,0.40432209538236,0.440267706303068
"1750","2R",13762252,0.421372595511442,0.355860683190147,0.928926116661352,0.0843363149759235
"1751","2R",13789250,0.463309856945269,0.397797944623974,0.970863378095179,0.126273576409751
"1752","2R",13808532,0.674071875768709,0.608559963447415,0.818374603081381,0.337035595233191
"1753","2R",13843381,0.768226896226332,0.833738808547627,0.260673375076422,0.89473682323815
"1754","2R",13846010,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1755","2R",13867086,0.99579610488758,0.930284192566285,0.49665037396251,0.658759824352062
"1756","2R",13871788,0.981840647139252,0.916328734817958,0.510605831710838,0.644804366603734
"1757","2R",13925266,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1758","2R",13933766,0.615124073818328,0.549612161497033,0.877322405031762,0.27808779328281
"1759","2R",13966984,0.160753022161318,0.0952411098400239,0.668306543311229,0.1762832583742
"1760","2R",13974513,0.0934878015753604,0.158999713896655,0.41406571957455,0.430524082110878
"1761","2R",13995134,0.681494757513272,0.747006669834566,0.173941236363361,0.98146896195121
"1762","2R",14019370,0.0515425928483168,0.117054505169611,0.456010928301593,0.388578873383835
"1763","2R",14022576,0.841573249743987,0.907085162065281,0.334019728594077,0.821390469720495
"1764","2R",14028430,0.59047631827743,0.524964405956136,0.90197016057266,0.253440037741912
"1765","2R",14048672,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1766","2R",14052675,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1767","2R",14067742,0.559193973503417,0.624705885824712,0.0516404523535068,0.896230254038935
"1768","2R",14068732,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1769","2R",14088871,0.60367903235371,0.538167120032415,0.88876744649638,0.266642751818192
"1770","2R",14111835,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1771","2R",14126648,0.761496863898983,0.695984951577688,0.730949614951107,0.424460583363464
"1772","2R",14129382,0.0144573248434019,0.0510545874778926,0.522010845993312,0.322578955692116
"1773","2R",14141814,0.521951846459847,0.456439934138552,0.970494632390243,0.184915565924328
"1774","2R",14188087,0.274142520900806,0.339654433222101,0.233411000249104,0.611178801436325
"1775","2R",14198470,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1776","2R",14208804,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1777","2R",14221276,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1778","2R",14248281,0.55482419619728,0.620336108518574,0.0472706750473695,0.891860476732798
"1779","2R",14261496,0.366113956806938,0.300602044485644,0.873667477956848,0.0290776762714202
"1780","2R",14274147,0.787375936407072,0.721864024085778,0.705070542443018,0.450339655871554
"1781","2R",14292351,0.974391891301828,0.960096196376877,0.466838370151918,0.688571828162654
"1782","2R",14306641,0.938388312706203,0.872876400384908,0.554058166143887,0.601352032170685
"1783","2R",14317242,0.0703342861695648,0.00482237384827026,0.577887807319475,0.266701994365953
"1784","2R",14380596,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1785","2R",14383741,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1786","2R",14389783,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1787","2R",14390596,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1788","2R",14420998,0.779568365544635,0.714056453223341,0.712878113305455,0.442532085009117
"1789","2R",14429372,0.778509137136053,0.712997224814758,0.713937341714037,0.441472856600535
"1790","2R",14431203,0.66153927321472,0.596027360893425,0.83090720563537,0.324502992679201
"1791","2R",14481065,0.474370326871876,0.408858414550581,0.981923848021786,0.137334046336358
"1792","2R",14519965,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1793","2R",14526170,0.0515425928483361,0.117054505169631,0.456010928301574,0.388578873383854
"1794","2R",14556296,0.62672971210314,0.561217799781846,0.86571676674695,0.289693431567622
"1795","2R",14556745,0.733820703351353,0.668308791030058,0.758625775498737,0.396784422815835
"1796","2R",14565775,0.0397153038376412,0.0257966084836534,0.547268824987551,0.297320976697877
"1797","2R",14582201,0.295888420263161,0.361400332584456,0.211665100886749,0.632924700798679
"1798","2R",14612495,0.464641128816539,0.399129216495245,0.97219464996645,0.127604848281021
"1799","2R",14615009,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1800","2R",14621220,0.296052140792711,0.361564053114006,0.211501380357199,0.63308842132823
"1801","2R",14644808,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1802","2R",14662824,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1803","2R",14666767,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1804","2R",14667702,0.0515425928483366,0.117054505169631,0.456010928301573,0.388578873383855
"1805","2R",14668571,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1806","2R",14676967,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1807","2R",14689926,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1808","2R",14712146,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1809","2R",14731594,0.984958702335092,0.949529385343614,0.477405181185181,0.67800501712939
"1810","2R",14738285,0.678677561312097,0.744189473633392,0.171124040162187,0.984286158152385
"1811","2R",14787123,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1812","2R",14787670,0.0236305665363081,0.0418813457849864,0.531184087686218,0.31340571399921
"1813","2R",14790462,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1814","2R",14795825,0.330268374996168,0.395780287317462,0.177285146153742,0.667304655531686
"1815","2R",14820630,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1816","2R",14903994,0.718209259515012,0.783721171836307,0.210655738365102,0.944754459949469
"1817","2R",14930002,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1818","2R",14943732,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1819","2R",14959964,0.166094313295716,0.23160622561701,0.341459207854194,0.503130593831234
"1820","2R",14986674,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1821","2R",15026226,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1822","2R",15108766,0.736161792142003,0.670649879820708,0.756284686708087,0.399125511606485
"1823","2R",15131297,0.718209259515005,0.7837211718363,0.210655738365095,0.944754459949476
"1824","2R",15136205,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1825","2R",15137093,NA,NA,NA,NA
"1826","2R",15150501,0.307296541941676,0.372808454262971,0.200256979208234,0.644332822477195
"1827","2R",15168243,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1828","2R",15190866,0.900884927871402,0.966396840192697,0.393331406721492,0.76207879159308
"1829","2R",15203522,0.635921536037008,0.570409623715714,0.856524942813082,0.29888525550149
"1830","2R",15226189,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1831","2R",15246654,0.442476494457812,0.507988406779107,0.0650770266920977,0.77951277499333
"1832","2R",15262538,0.50591364450535,0.571425556826644,0.00163987664456079,0.842949925040868
"1833","2R",15269018,0.427502464981403,0.361990552660109,0.935055986131314,0.0904661844458856
"1834","2R",15276439,0.905782766908668,0.840270854587374,0.586663711941422,0.56874648637315
"1835","2R",15322573,0.615124073818328,0.549612161497033,0.877322405031762,0.27808779328281
"1836","2R",15356886,0.0515425928483388,0.117054505169633,0.456010928301571,0.388578873383857
"1837","2R",15366394,0.906545371723294,0.972057284044588,0.398991850573384,0.756418347741188
"1838","2R",15367436,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
"1839","2R",15374672,0.615124073818328,0.549612161497034,0.877322405031762,0.27808779328281
